Dim1	Dim2	Dataset
-2.787464726	1.297257483	Endothelial_mouse
3.680866611	-6.205999315	Endothelial_mouse
3.056449544	4.71569544	Endothelial_mouse
-3.359489787	1.480592191	Endothelial_mouse
2.56425966	3.688810408	Endothelial_mouse
2.917789829	3.909124434	Endothelial_mouse
2.981762064	4.286180079	Endothelial_mouse
2.376339805	3.642900765	Endothelial_mouse
-0.8527035	-0.932898939	Endothelial_mouse
-3.11871444	0.524684012	Endothelial_mouse
3.375563753	-12.96358341	Endothelial_mouse
4.360681427	-7.289691389	Endothelial_mouse
-0.620722461	4.225590765	Endothelial_mouse
3.718916786	4.696580946	Endothelial_mouse
3.049752367	-5.652952612	Endothelial_mouse
4.886407745	4.834680616	Endothelial_mouse
5.897367847	-13.56998009	Endothelial_mouse
11.99688185	-6.270845831	Endothelial_mouse
3.053080928	5.202849447	Endothelial_mouse
-3.184166062	-0.341124565	Endothelial_mouse
4.382664573	-6.753827036	Endothelial_mouse
-2.575204241	4.115929186	Endothelial_mouse
-1.552795875	0.3972162	Endothelial_mouse
6.195600879	-13.81875175	Endothelial_mouse
3.918577325	-5.293292463	Endothelial_mouse
6.029966724	-13.52007049	Endothelial_mouse
4.845937145	-13.04538196	Endothelial_mouse
11.16587199	4.725131094	Endothelial_mouse
4.259989154	-5.83554262	Endothelial_mouse
-3.130164492	2.416570961	Endothelial_mouse
2.897335899	6.589709341	Endothelial_mouse
1.47562207	-4.268006742	Endothelial_mouse
4.561025989	-7.062395513	Endothelial_mouse
3.741340053	5.482778132	Endothelial_mouse
10.04461993	2.129188358	Endothelial_mouse
-2.216540682	1.035324514	Endothelial_mouse
2.312554014	-5.315052927	Endothelial_mouse
3.080677879	6.261594832	Endothelial_mouse
7.714187038	5.778728068	Endothelial_mouse
3.651550424	4.98446232	Endothelial_mouse
2.496994865	-5.825589598	Endothelial_mouse
3.032366407	7.155574858	Endothelial_mouse
6.112398994	-13.65841049	Endothelial_mouse
3.692584646	5.628367006	Endothelial_mouse
4.949118507	-5.874759615	Endothelial_mouse
3.810568941	-4.700270117	Endothelial_mouse
-4.277599442	2.21671611	Endothelial_mouse
12.37805976	-6.18775934	Endothelial_mouse
5.101168048	-5.521334589	Endothelial_mouse
13.5660385	-5.894074381	Endothelial_mouse
4.968211544	-6.78755039	Endothelial_mouse
4.455028904	-6.931939543	Endothelial_mouse
2.294902456	-3.804297865	Endothelial_mouse
-1.457129943	-1.557397306	Endothelial_mouse
12.34946955	-6.149447859	Endothelial_mouse
4.156032455	-12.89183658	Endothelial_mouse
3.893355262	3.752139151	Endothelial_mouse
4.228622806	-6.9144997	Endothelial_mouse
-2.60613929	3.881649077	Endothelial_mouse
0.488552105	0.254952058	Endothelial_mouse
4.505003822	-6.210793436	Endothelial_mouse
4.072693241	-12.88230175	Endothelial_mouse
2.53676976	7.26340729	Endothelial_mouse
4.12535609	-13.74283832	Endothelial_mouse
4.568976295	-4.925000131	Stromal cell_Ccl11 high(Uterus)
