Dim1,Dim2,Dataset
-1.809741566,-6.136221757,Stromal cell_Has1 high(Uterus)
-1.934446523,-5.136968961,Stromal cell_Has1 high(Uterus)
-0.709803889,-4.913745275,Stromal cell_Has1 high(Uterus)
1.129740884,1.287382493,Stromal cell_Has1 high(Uterus)
-1.865609954,-5.561272493,Stromal cell_Has1 high(Uterus)
-2.119356702,-5.758408418,Stromal cell_Has1 high(Uterus)
-1.96997113,-5.639236322,Stromal cell_Has1 high(Uterus)
1.345584323,1.596839556,Stromal cell_Has1 high(Uterus)
-2.199814389,-6.172902456,Stromal cell_Has1 high(Uterus)
-1.777652929,-5.435946336,Stromal cell_Has1 high(Uterus)
-1.740073393,-5.266871801,Stromal cell_Has1 high(Uterus)
-1.388393293,-5.880864969,Stromal cell_Has1 high(Uterus)
-1.485016773,-5.852911821,Stromal cell_Has1 high(Uterus)
-1.347598801,-4.846257558,Stromal cell_Has1 high(Uterus)
-1.872375319,-5.447752824,Stromal cell_Has1 high(Uterus)
-1.873548339,-5.709029069,Stromal cell_Has1 high(Uterus)
-1.958999822,-5.919998041,Stromal cell_Has1 high(Uterus)
-1.885980914,-5.657050958,Stromal cell_Has1 high(Uterus)
-2.199533889,-5.722681394,Stromal cell_Has1 high(Uterus)
-2.305044005,-5.989145627,Stromal cell_Has1 high(Uterus)
-2.112030456,-5.924669614,Stromal cell_Has1 high(Uterus)
-1.796634267,-5.27710568,Stromal cell_Has1 high(Uterus)
-2.045410583,-5.540489545,Stromal cell_Has1 high(Uterus)
-2.056068728,-5.728633275,Stromal cell_Has1 high(Uterus)
-1.791808436,-5.635130277,Stromal cell_Has1 high(Uterus)
-1.749338219,-5.705215803,Stromal cell_Has1 high(Uterus)
-1.940517972,-5.721594205,Stromal cell_Has1 high(Uterus)
2.419729283,1.134924957,Glandular epithelium_Sprr2f high(Uterus)
2.554546644,1.090400526,Glandular epithelium_Sprr2f high(Uterus)
4.026538422,-0.852206221,Glandular epithelium_Sprr2f high(Uterus)
0.621453097,5.566569457,Glandular epithelium_Sprr2f high(Uterus)
2.780382206,1.448458323,Glandular epithelium_Sprr2f high(Uterus)
1.732004692,1.786973724,Glandular epithelium_Sprr2f high(Uterus)
1.040097167,-0.36834704,Glandular epithelium_Sprr2f high(Uterus)
2.320077946,0.719662527,Glandular epithelium_Sprr2f high(Uterus)
2.272512247,-0.009963995,Glandular epithelium_Sprr2f high(Uterus)
-0.137473265,1.078821668,Glandular epithelium_Sprr2f high(Uterus)
4.581982186,-1.058527818,Glandular epithelium_Sprr2f high(Uterus)
2.39745908,0.997886548,Glandular epithelium_Sprr2f high(Uterus)
2.548921873,1.171044955,Glandular epithelium_Sprr2f high(Uterus)
2.532223751,1.001874694,Glandular epithelium_Sprr2f high(Uterus)
-2.669680546,-8.685520044,Glandular epithelium_Sprr2f high(Uterus)
2.303406288,1.032121727,Glandular epithelium_Sprr2f high(Uterus)
2.333678772,0.90797455,Glandular epithelium_Sprr2f high(Uterus)
0.555590858,5.129098067,Glandular epithelium_Sprr2f high(Uterus)
2.647941639,1.344755897,Glandular epithelium_Sprr2f high(Uterus)
-0.739880125,3.967358956,Glandular epithelium_Sprr2f high(Uterus)
2.431606819,0.791919121,Glandular epithelium_Sprr2f high(Uterus)
2.75214534,0.958894024,Glandular epithelium_Sprr2f high(Uterus)
2.526543667,1.218474457,Glandular epithelium_Sprr2f high(Uterus)
2.590116312,0.67898489,Glandular epithelium_Sprr2f high(Uterus)
1.363158157,1.833310136,Glandular epithelium_Sprr2f high(Uterus)
2.270332863,1.154495725,Glandular epithelium_Sprr2f high(Uterus)
2.101201584,1.312887797,Glandular epithelium_Sprr2f high(Uterus)
2.324808171,1.013080249,Glandular epithelium_Sprr2f high(Uterus)
2.418709566,0.700543472,Glandular epithelium_Sprr2f high(Uterus)
2.489753296,0.951329896,Glandular epithelium_Sprr2f high(Uterus)
2.472597172,1.41085423,Glandular epithelium_Sprr2f high(Uterus)
2.306331208,0.868731746,Glandular epithelium_Sprr2f high(Uterus)
2.433661511,1.220113406,Glandular epithelium_Sprr2f high(Uterus)
2.968105604,0.812213907,Glandular epithelium_Sprr2f high(Uterus)
2.558116724,0.253374418,Glandular epithelium_Sprr2f high(Uterus)
1.414014985,1.988803992,Glandular epithelium_Sprr2f high(Uterus)
2.466936877,0.680675367,Glandular epithelium_Sprr2f high(Uterus)
-0.609140749,3.291062722,Glandular epithelium_Sprr2f high(Uterus)
2.227670481,1.225565383,Glandular epithelium_Sprr2f high(Uterus)
2.301964094,1.050869713,Glandular epithelium_Sprr2f high(Uterus)
2.345906784,1.264164934,Glandular epithelium_Sprr2f high(Uterus)
-3.503477285,-0.625811448,Glandular epithelium_Sprr2f high(Uterus)
2.402087261,0.957817862,Glandular epithelium_Sprr2f high(Uterus)
2.557953169,-0.051901331,Glandular epithelium_Sprr2f high(Uterus)
2.40149193,0.922283778,Glandular epithelium_Sprr2f high(Uterus)
2.567042877,1.534078369,Glandular epithelium_Sprr2f high(Uterus)
2.395424416,1.043325791,Glandular epithelium_Sprr2f high(Uterus)
2.287128498,1.569498071,Glandular epithelium_Sprr2f high(Uterus)
2.520398667,2.046249518,Glandular epithelium_Sprr2f high(Uterus)
2.507963946,0.848409602,Glandular epithelium_Sprr2f high(Uterus)
3.092114498,-0.94261848,Macrophage(Uterus)
6.140715172,-1.18655037,Macrophage(Uterus)
5.31575351,-1.348809114,Macrophage(Uterus)
0.831769159,1.566445837,Macrophage(Uterus)
4.383079579,-2.656271806,Macrophage(Uterus)
4.707312634,-2.071485391,Macrophage(Uterus)
5.223158409,-1.82461535,Macrophage(Uterus)
4.830932667,-1.415184608,Macrophage(Uterus)
5.613879731,-1.477669826,Macrophage(Uterus)
4.175005486,-3.567062965,Macrophage(Uterus)
5.018180897,-2.294160714,Macrophage(Uterus)
5.261642506,-2.01035749,Macrophage(Uterus)
4.576225331,-2.517891517,Macrophage(Uterus)
4.650301029,-3.041352859,Macrophage(Uterus)
4.670081665,-2.39692246,Macrophage(Uterus)
0.801261475,2.129381666,Macrophage(Uterus)
4.807004025,-2.995880475,Macrophage(Uterus)
0.860947182,1.755816469,Macrophage(Uterus)
-0.185771028,-5.054821363,Macrophage(Uterus)
4.616243889,-1.398980489,Macrophage(Uterus)
0.760300448,2.446897397,Macrophage(Uterus)
4.347568562,-2.462933174,Macrophage(Uterus)
0.951565196,1.654368887,Macrophage(Uterus)
5.152595093,-2.072281471,Macrophage(Uterus)
5.158620407,-2.063225856,Macrophage(Uterus)
5.891303112,-1.58813869,Macrophage(Uterus)
5.327513745,-1.926217189,Macrophage(Uterus)
5.835697224,-1.526517024,Macrophage(Uterus)
4.194728424,-2.573375335,Macrophage(Uterus)
5.032525112,-2.390921464,Macrophage(Uterus)
4.256841709,-1.616701117,Macrophage(Uterus)
5.051023056,-2.009630313,Macrophage(Uterus)
4.234949162,-2.41696178,Macrophage(Uterus)
4.251469185,-2.744648328,Macrophage(Uterus)
4.908934643,-1.199494233,Macrophage(Uterus)
5.340702107,-2.056233039,Macrophage(Uterus)
4.811498692,-2.188703647,Macrophage(Uterus)
5.119752457,-2.4196242,Macrophage(Uterus)
5.061283161,-2.301735511,Macrophage(Uterus)
5.146417668,-1.145493021,Macrophage(Uterus)
4.456099083,-2.83938252,Macrophage(Uterus)
5.361536553,-1.650788298,Macrophage(Uterus)
