a,TSNE_1,TSNE_2,X,
352,X17.130,-4.193640331,-3.903050732,Tcell_Pclafhigh(Mammary-Gland-Involution)
353,X31.131,-0.653725179,-2.0573035,Musclecell_Pi16high(Mammary-Gland-Involution)
354,X49.131,0.306922573,-3.344635989,Musclecell_Pi16high(Mammary-Gland-Involution)
355,X11.133,-2.347662055,7.321264482,Luminalcell(Mammary-Gland-Involution)
356,X42.133,-1.883711606,7.759926163,Luminalcell(Mammary-Gland-Involution)
357,X31.134,0.212476611,-2.312360921,Stromalcell(Mammary-Gland-Involution)
358,X17.135,3.269818231,-5.326183729,Macrophage_Pf4high(Mammary-Gland-Involution)
359,X28.135,1.727018076,-5.225777894,Macrophage_Pf4high(Mammary-Gland-Involution)
360,X34.135,2.020058022,-5.647419115,Macrophage_Pf4high(Mammary-Gland-Involution)
361,X42.135,1.583718009,-5.178661339,Macrophage_Pf4high(Mammary-Gland-Involution)
362,X26.136,-1.125040533,-1.628126278,AT2Cell(Lung)
363,X8.137,-2.949109195,-2.969534233,Alveolarmacrophage_Ear2high(Lung)
364,X0.140,0.977913688,-5.670183405,Kuppfercell(Liver)
365,V2676,0.933724046,-5.575836919,macrophage_mouse
366,X4.139,0.335214256,-4.937629854,Kuppfercell(Liver)
367,X7.139,1.760101385,-5.739385555,Kuppfercell(Liver)
368,X8.139,0.768462183,-5.777219081,Kuppfercell(Liver)
369,X13.139,1.177789512,-5.476857172,Kuppfercell(Liver)
370,X18.139,1.065293775,-5.634275263,Kuppfercell(Liver)
371,X27.139,1.62946584,-5.704444895,Kuppfercell(Liver)
372,X31.139,1.312107761,-5.587868406,Kuppfercell(Liver)
373,X39.139,0.31408555,-4.932033079,Kuppfercell(Liver)
374,X43.139,1.168972398,-5.620567956,Kuppfercell(Liver)
375,X47.139,1.21187327,-5.078288416,Kuppfercell(Liver)
376,X48.139,1.564651777,-5.637885587,Kuppfercell(Liver)
377,X4.140,1.085276583,-5.591086832,Dendriticcell_Cst3high(Liver)
378,X32.140,0.531347792,-4.834661882,Dendriticcell_Cst3high(Liver)
379,X2.141,0.029745671,-5.556595014,Endothelialcell(Liver)
380,X3.141,0.885038242,-5.452212492,Endothelialcell(Liver)
381,X8.141,1.716931376,-5.635027652,Endothelialcell(Liver)
382,X9.141,0.849685945,-5.528476612,Endothelialcell(Liver)
383,X10.141,0.390894746,-5.489126413,Endothelialcell(Liver)
384,X11.141,0.716924874,-5.360261988,Endothelialcell(Liver)
385,X13.141,-0.268432163,-5.449424282,Endothelialcell(Liver)
386,X17.141,0.879433702,-5.434587617,Endothelialcell(Liver)
387,X18.141,0.698820726,-5.572585525,Endothelialcell(Liver)
388,X19.141,0.85296615,-5.605005569,Endothelialcell(Liver)
389,X20.141,0.343665421,-5.384150141,Endothelialcell(Liver)
390,X21.141,0.691264394,-5.505111534,Endothelialcell(Liver)
391,X22.141,0.068051286,-5.535625845,Endothelialcell(Liver)
392,X27.141,0.502336046,-5.524953278,Endothelialcell(Liver)
393,X28.141,0.120075186,-5.444406495,Endothelialcell(Liver)
394,X30.141,0.332326054,-5.575447728,Endothelialcell(Liver)
395,X43.141,-0.24624792,-5.460405601,Endothelialcell(Liver)
396,X46.141,0.782675366,-5.607139777,Endothelialcell(Liver)
397,X48.141,-0.231985516,-5.464376923,Endothelialcell(Liver)
398,V1099,-0.284458151,-5.347256665,macrophage_mouse
399,X13.143,-4.205475206,8.879963409,Proximaltubulebrushbordercell(Kidney)
400,X19.143,-4.32128853,8.518211372,Proximaltubulebrushbordercell(Kidney)
401,X27.143,-4.294517816,8.817132514,Proximaltubulebrushbordercell(Kidney)
402,X34.143,-4.254829158,8.89266056,Proximaltubulebrushbordercell(Kidney)
403,X45.143,-4.24162334,8.726152219,Proximaltubulebrushbordercell(Kidney)
404,X9.144,-4.41455228,8.668768514,Proximaltubulecell_Osgin1high(Kidney)
405,X12.144,-4.429521011,8.467212062,Proximaltubulecell_Osgin1high(Kidney)
406,X14.144,-4.426793574,8.460005385,Proximaltubulecell_Osgin1high(Kidney)
407,X32.144,-4.387117536,8.60116326,Proximaltubulecell_Osgin1high(Kidney)
408,X38.144,-4.364778742,8.616865274,Proximaltubulecell_Osgin1high(Kidney)
409,X47.144,-4.378161343,9.177548571,Proximaltubulecell_Osgin1high(Kidney)
410,X2.145,-4.564228287,8.624482458,S3proximaltubulecells(Kidney)
411,X5.145,-4.47648072,8.704105201,S3proximaltubulecells(Kidney)
412,X14.145,-4.411818597,8.620087892,S3proximaltubulecells(Kidney)
413,X15.145,-4.605727928,8.408622205,S3proximaltubulecells(Kidney)
414,X19.145,-4.61799125,8.485350392,S3proximaltubulecells(Kidney)
415,X35.145,-4.527187889,8.649939141,S3proximaltubulecells(Kidney)
416,X47.145,-4.589430456,8.41042111,S3proximaltubulecells(Kidney)
417,X0.149,-5.367977208,0.563624446,Distalconvolutedtubule_Pvalbhigh(Kidney)
418,X43.148,-5.168863267,0.582683705,Distalconvolutedtubule_Pvalbhigh(Kidney)
419,X13.149,-4.514910967,8.944410792,S1proximaltubulecells(Kidney)
420,X25.149,-4.573714592,8.975074069,S1proximaltubulecells(Kidney)
421,X47.149,-4.52416609,8.953620431,S1proximaltubulecells(Kidney)
422,X42.152,-0.412368312,2.534272772,Epithelialcell(Fetal_Stomache)
423,X45.163,5.361760278,-1.337715285,Dendriticcell(Fetal-liver)
424,X22.164,-1.29831769,3.820434688,Enterocyteprogenitor_late_Ube2chigh(Fetal_Intestine)
425,X4.172,-2.277543837,3.755328324,Pyramidalneuroncell(Fetal_Brain)
426,X5.172,-1.595581846,4.409195704,Pyramidalneuroncell(Fetal_Brain)
427,X4.174,-2.78962716,-2.158319743,Granuleneurons(Fetal_Brain)
428,X33.174,-1.058598819,-1.321796078,Granuleneurons(Fetal_Brain)
429,X30.175,-2.036834764,4.382888123,Postmitoticneurons_Lhx9high(Fetal_Brain)
430,X17.176,-1.559068801,4.707893676,Neuron_tuba1chigh(Fetal_Brain)
431,X24.176,-2.305305957,4.115495532,Neuron_tuba1chigh(Fetal_Brain)
432,X46.176,-1.474720075,3.909266972,Neuron_tuba1chigh(Fetal_Brain)
433,X12.177,-2.394469393,3.777149602,Schwanncell(Fetal_Brain)
434,X27.177,-2.41663128,3.965879546,Schwanncell(Fetal_Brain)
435,X1.180,-1.189250505,3.880292705,ES_Nedd4_high(Embryonic-Stem-Cell)
436,X9.182,2.105941988,-5.25293051,Macrophage(Embryonic-Mesenchyme)
437,X13.183,-2.707796634,-2.196189501,StromalCell_Cxcl14high(Embryonic-Mesenchyme)
438,X1.184,-1.036373137,4.572941059,Stromalcell_Cxcl12high(Embryonic-Mesenchyme)
439,X4.185,-1.250680164,3.892992855,Muscle(Embryonic-Mesenchyme)
440,X6.187,1.512023246,-5.41095893,Microglia(Brain)
441,X30.187,1.47727679,-4.843073548,Microglia(Brain)
442,X42.187,3.264321095,-4.935094002,Microglia(Brain)
443,X4.191,7.095561425,0.916467844,Monocyteprogenitor(Bone-Marrow_c-kit)
444,X21.192,-2.996325657,-2.90756022,Multipotentprogenitor_Ctla2ahigh(Bone-Marrow_c-kit)
445,X40.193,-5.439885958,-8.005022642,Erythrocyteprogenitor_Car1high(Bone-Marrow_c-kit)
446,X9.196,0.708830481,-3.757952646,Stromalcell_Dpthigh(Bladder)
447,X26.196,0.544702631,-3.478458073,Stromalcell_Dpthigh(Bladder)
448,V3957,0.958357882,-1.565278196,macrophage_mouse
449,X8.198,0.925570976,-1.596971314,Stromalcell_Car3high(Bladder)
450,X27.199,-1.231229144,4.519241158,Mesenchymalstromalcell(Bladder)
451,X9.200,-0.892327198,7.533523909,Smoothmusclecell(Bladder)
452,X14.200,-1.092930044,7.561025265,Smoothmusclecell(Bladder)
453,X24.200,-1.067579655,7.557188604,Smoothmusclecell(Bladder)
454,X30.200,-0.928144791,7.46930946,Smoothmusclecell(Bladder)
455,X34.200,-1.079543493,7.567586991,Smoothmusclecell(Bladder)
456,X36.200,-1.015930629,7.547004144,Smoothmusclecell(Bladder)
457,X38.200,-0.945663172,7.529096297,Smoothmusclecell(Bladder)
458,V1339,0.651626267,-5.21948117,macrophage_mouse
459,V1231,0.393417122,-4.816404867,macrophage_mouse
460,V22,0.375740857,-4.873728728,macrophage_mouse
461,V4285,0.60398897,-4.998688654,macrophage_mouse
462,V4477,0.49265804,-5.079221368,macrophage_mouse
463,V87,0.200872701,-5.050660526,macrophage_mouse
464,V3528,0.430149173,-5.008783842,macrophage_mouse
465,V1763,0.678353654,-4.798245117,macrophage_mouse
466,V186,-0.080437263,-4.968544987,macrophage_mouse
467,V699,0.153991356,-4.975226755,macrophage_mouse
468,V3594,0.14275208,-4.928352492,macrophage_mouse
469,V2206,0.466943622,-5.134465821,macrophage_mouse
470,V3408,0.55521183,-5.100181371,macrophage_mouse
471,V1749,0.339967522,-4.683720931,macrophage_mouse
472,V3965,0.335381411,-5.114262725,macrophage_mouse
473,V4024,0.615610736,-4.968450536,macrophage_mouse
474,V5447,0.112356584,-4.4743334,macrophage_mouse
475,V1390,1.142171132,-5.182694899,macrophage_mouse
476,V2346,0.163991703,-5.041706754,macrophage_mouse
477,V1738,0.446674327,-4.710227317,macrophage_mouse
478,V1718,0.170174196,-4.647082645,macrophage_mouse
479,V2478,-0.229014812,-4.739419151,macrophage_mouse
480,V6533,0.443637943,-5.401114336,macrophage_mouse
481,V3701,0.779470697,-5.241818367,macrophage_mouse
482,V3818,1.00990212,-4.99218166,macrophage_mouse
483,V6866,0.872443429,-5.233918863,macrophage_mouse
484,V6752,0.639430544,-5.163457633,macrophage_mouse
485,X36.3,0.280858192,-1.72843261,Stromalcell_Has1high(Uterus)
486,X0.1,0.3424899,-1.674345123,Stromalcell_Ccl11high(Uterus)
487,X42.7,0.383302989,-1.741612367,Musclecell_Mgphigh(Uterus)
488,X37.8,0.3803695,-1.618379587,Stromalcell_Cxcl14high(Uterus)
489,X45.134,0.305824869,-1.840014068,Stromalcell(Mammary-Gland-Involution)
490,X46.134,0.402564441,-1.813665629,Stromalcell(Mammary-Gland-Involution)
491,X1,0.350000175,-1.717217916,Stromalcell_Ccl11high(Uterus)
492,X15.134,0.346682131,-1.845204036,Stromalcell(Mammary-Gland-Involution)
493,X47.7,0.511871243,-1.660128157,Musclecell_Mgphigh(Uterus)
494,X2,0.452726,-1.727101026,Stromalcell_Ccl11high(Uterus)
495,X15.123,0.423928282,-1.900545719,Stromalcell(Mammary-Gland-Pregrancy)
496,X3,0.351268924,-1.638092267,Stromalcell_Ccl11high(Uterus)
497,X4,0.352240772,-1.672961342,Stromalcell_Ccl11high(Uterus)
498,X5,0.382375809,-1.796545473,Stromalcell_Ccl11high(Uterus)
499,X0.8,0.774565105,-1.135875044,Musclecell_Mgphigh(Uterus)
500,X6,0.576117199,-1.723591331,Stromalcell_Ccl11high(Uterus)
501,X11.7,0.469631165,-1.816987147,Musclecell_Mgphigh(Uterus)
502,X7,0.228470953,-1.66445633,Stromalcell_Ccl11high(Uterus)
503,X8,0.428115338,-1.676526574,Stromalcell_Ccl11high(Uterus)
504,X22.3,0.267541338,-1.872673506,Stromalcell_Has1high(Uterus)
505,X9,0.30169438,-1.682106825,Stromalcell_Ccl11high(Uterus)
506,X10,0.34519744,-1.778294053,Stromalcell_Ccl11high(Uterus)
507,X11,0.356231945,-1.954173115,Stromalcell_Ccl11high(Uterus)
508,X45.131,0.401446628,-2.366221964,Musclecell_Pi16high(Mammary-Gland-Involution)
509,X10.134,0.331633702,-2.204183329,Stromalcell(Mammary-Gland-Involution)
510,X12,0.248735537,-1.695034371,Stromalcell_Ccl11high(Uterus)
511,X13,0.354963814,-1.771768167,Stromalcell_Ccl11high(Uterus)
512,X14,0.33511353,-1.882151999,Stromalcell_Ccl11high(Uterus)
513,X9.134,0.235138817,-2.227551001,Stromalcell(Mammary-Gland-Involution)
514,X15,0.364352205,-1.716539462,Stromalcell_Ccl11high(Uterus)
515,X16,0.230013461,-1.777798471,Stromalcell_Ccl11high(Uterus)
516,X17,0.43362083,-1.651343172,Stromalcell_Ccl11high(Uterus)
517,X18,0.389085793,-1.768755274,Stromalcell_Ccl11high(Uterus)
518,X19,0.335758229,-1.732974313,Stromalcell_Ccl11high(Uterus)
519,X20,0.361590926,-1.736083818,Stromalcell_Ccl11high(Uterus)
520,X21,0.305940022,-1.831518615,Stromalcell_Ccl11high(Uterus)
521,X22,0.382445105,-1.800575954,Stromalcell_Ccl11high(Uterus)
522,X8.134,0.323757694,-2.35282736,Stromalcell(Mammary-Gland-Involution)
523,X24,0.316422841,-1.996970591,Stromalcell_Ccl11high(Uterus)
524,X25,0.363843997,-1.739164435,Stromalcell_Ccl11high(Uterus)
525,X26,0.432530649,-1.66175657,Stromalcell_Ccl11high(Uterus)
526,X27,0.302280729,-1.774712027,Stromalcell_Ccl11high(Uterus)
527,X28,0.369794256,-1.805254483,Stromalcell_Ccl11high(Uterus)
528,X29,0.318168543,-1.960212986,Stromalcell_Ccl11high(Uterus)
529,X30,0.344925047,-1.739952714,Stromalcell_Ccl11high(Uterus)
530,X31,0.317298121,-1.748861234,Stromalcell_Ccl11high(Uterus)
531,X32,0.383198758,-1.717409221,Stromalcell_Ccl11high(Uterus)
532,X34,0.349904375,-1.688841524,Stromalcell_Ccl11high(Uterus)
533,X35,0.437932973,-1.644066186,Stromalcell_Ccl11high(Uterus)
534,X36,0.362547314,-1.732193738,Stromalcell_Ccl11high(Uterus)
535,X37,0.357470671,-1.757786005,Stromalcell_Ccl11high(Uterus)
536,X38,0.354446222,-1.704890882,Stromalcell_Ccl11high(Uterus)
537,X20.3,0.276910833,-1.897679118,Stromalcell_Has1high(Uterus)
538,X39,0.259196922,-1.744414219,Stromalcell_Ccl11high(Uterus)
539,X40,0.251516765,-1.697076522,Stromalcell_Ccl11high(Uterus)
540,X41,0.515900357,-1.667787192,Stromalcell_Ccl11high(Uterus)
541,X42,0.340057324,-1.730115474,Stromalcell_Ccl11high(Uterus)
542,X43,0.363047853,-1.773578005,Stromalcell_Ccl11high(Uterus)
543,X44,0.351004121,-1.749053182,Stromalcell_Ccl11high(Uterus)
544,X45,0.341816185,-1.697790046,Stromalcell_Ccl11high(Uterus)
545,X46,0.419840743,-1.886510271,Stromalcell_Ccl11high(Uterus)
546,X47,0.347528478,-1.781575464,Stromalcell_Ccl11high(Uterus)
547,X48,0.353182754,-1.746907825,Stromalcell_Ccl11high(Uterus)
548,X2.3,0.274912092,-1.878277271,Stromalcell_Has1high(Uterus)
549,X49,0.318840755,-1.740806448,Stromalcell_Ccl11high(Uterus)
550,X0.2,-0.632075192,-5.991322358,Endothelialcell_Tm4sf1high(Uterus)
551,X17.1,-0.538173024,-5.986314804,Endothelialcell_Tm4sf1high(Uterus)
552,X29.1,-0.82180024,-6.007110447,Endothelialcell_Tm4sf1high(Uterus)
553,X1.1,-0.886550579,-5.912953649,Endothelialcell_Tm4sf1high(Uterus)
554,X9.1,-0.890978195,-5.920426367,Endothelialcell_Tm4sf1high(Uterus)
555,X18.1,-0.933071966,-5.939509789,Endothelialcell_Tm4sf1high(Uterus)
556,X19.1,-0.874634327,-5.976744875,Endothelialcell_Tm4sf1high(Uterus)
557,X39.7,1.323481544,-2.482022911,Musclecell_Mgphigh(Uterus)
558,X2.1,1.452816937,-1.147171165,Endothelialcell_Tm4sf1high(Uterus)
559,X9.8,1.093247141,-0.708803415,Stromalcell_Cxcl14high(Uterus)
560,X25.74,3.76151285,4.377139845,Osteoblast_Dlk1high(Neonatal-Skin)
561,X39.77,3.73236155,4.414349398,Stromalcell_Gas6high(Neonatal-Skin)
562,X47.89,3.388114591,4.295650985,Stromalcell_Ndnhigh(Neonatal-Muscle)
563,X3.1,-0.83921805,-5.916196011,Endothelialcell_Tm4sf1high(Uterus)
564,X20.1,-0.628515418,-5.922598124,Endothelialcell_Tm4sf1high(Uterus)
565,X4.1,-1.005921446,-5.784826787,Endothelialcell_Tm4sf1high(Uterus)
566,X14.1,-0.961187558,-5.773440476,Endothelialcell_Tm4sf1high(Uterus)
567,X28.1,-1.017961768,-5.860282048,Endothelialcell_Tm4sf1high(Uterus)
568,X43.1,-0.978784968,-5.81308613,Endothelialcell_Tm4sf1high(Uterus)
569,X47.1,-1.004338008,-5.810478334,Endothelialcell_Tm4sf1high(Uterus)
570,X5.1,-0.955806486,-5.780222642,Endothelialcell_Tm4sf1high(Uterus)
571,X49.1,-1.035538072,-5.867266905,Endothelialcell_Tm4sf1high(Uterus)
572,X10.1,-1.041564827,-5.874079915,Endothelialcell_Tm4sf1high(Uterus)
573,X6.1,-1.05498297,-5.840307483,Endothelialcell_Tm4sf1high(Uterus)
574,X33.1,-1.010817212,-5.848419548,Endothelialcell_Tm4sf1high(Uterus)
575,X37.1,-0.941298093,-5.765411743,Endothelialcell_Tm4sf1high(Uterus)
576,X24.1,-0.934063049,-5.811721689,Endothelialcell_Tm4sf1high(Uterus)
577,X40.1,-0.922329535,-5.916212676,Endothelialcell_Tm4sf1high(Uterus)
578,X8.1,-0.735167248,-6.038139475,Endothelialcell_Tm4sf1high(Uterus)
579,X26.1,-0.847889813,-6.032253384,Endothelialcell_Tm4sf1high(Uterus)
580,X15.68,-0.565875503,-6.20443746,Ovarianvascularsurfaceendotheliumcell(Ovary)
581,X35.68,-0.714261482,-6.05222092,Ovarianvascularsurfaceendotheliumcell(Ovary)
582,X40.68,-0.521030074,-6.211647093,Ovarianvascularsurfaceendotheliumcell(Ovary)
583,X42.1,-0.883136814,-6.024429708,Endothelialcell_Tm4sf1high(Uterus)
584,X21.62,-0.18871897,6.936338315,Stromacell(Ovary)
585,X11.1,-0.442930024,7.193564019,Endothelialcell_Tm4sf1high(Uterus)
586,X24.90,-0.30472722,7.19020911,Musclecell_Myl9high(Neonatal-Muscle)
587,X33.90,-0.259325613,7.054124878,Musclecell_Myl9high(Neonatal-Muscle)
588,X40.90,-0.195497571,7.055968129,Musclecell_Myl9high(Neonatal-Muscle)
589,X12.1,-0.596602611,-6.185498984,Endothelialcell_Tm4sf1high(Uterus)
590,X48.1,-0.576841672,-6.076458121,Endothelialcell_Tm4sf1high(Uterus)
591,X31.1,-0.841096823,-6.052453444,Endothelialcell_Tm4sf1high(Uterus)
592,X16.1,-0.68022515,-6.085548983,Endothelialcell_Tm4sf1high(Uterus)
593,X21.56,-0.512545407,-5.879092776,Endothelialcell_Fabp4high(Pancreas)
594,X32.56,-0.333945248,-5.736346431,Endothelialcell_Fabp4high(Pancreas)
595,X32.1,-0.623749418,-5.998678083,Endothelialcell_Tm4sf1high(Uterus)
596,X21.1,-0.612804159,-5.770565181,Endothelialcell_Tm4sf1high(Uterus)
597,X36.1,-0.690271793,-5.614895212,Endothelialcell_Tm4sf1high(Uterus)
598,X45.1,-0.771584042,-6.048519201,Endothelialcell_Tm4sf1high(Uterus)
599,X25.1,-0.359730917,-5.096024152,Endothelialcell_Tm4sf1high(Uterus)
600,X38.1,-0.94028344,-5.798088086,Endothelialcell_Tm4sf1high(Uterus)
601,X23.1,-0.671149105,-5.873366192,Endothelialcell_Tm4sf1high(Uterus)
602,X12.91,6.028657227,-6.187560843,Endothelialcell_Igfbp5high(Neonatal-Heart)
603,X27.1,-0.729595486,-6.079338584,Endothelialcell_Tm4sf1high(Uterus)
604,X44.1,-0.824264965,-6.087062432,Endothelialcell_Tm4sf1high(Uterus)
605,X39.1,-0.920282913,-5.865538944,Endothelialcell_Tm4sf1high(Uterus)
606,X30.1,-1.047223941,-5.903285987,Endothelialcell_Tm4sf1high(Uterus)
607,X35.1,-0.933874149,-5.882394705,Endothelialcell_Tm4sf1high(Uterus)
608,X49.68,-0.963812838,-5.977661394,Ovarianvascularsurfaceendotheliumcell(Ovary)
609,X34.1,-1.053422157,-5.886636542,Endothelialcell_Tm4sf1high(Uterus)
610,X25.68,-0.762775665,-6.139016786,Ovarianvascularsurfaceendotheliumcell(Ovary)
611,X46.1,-0.714517934,-6.080774125,Endothelialcell_Tm4sf1high(Uterus)
612,X0.3,0.405168563,-1.693487515,Stromalcell_Hsd11b2high(Uterus)
613,X1.2,0.406066571,-1.745657307,Stromalcell_Hsd11b2high(Uterus)
614,X2.2,0.510691962,-1.739209454,Stromalcell_Hsd11b2high(Uterus)
615,X3.2,0.447274708,-1.895601237,Stromalcell_Hsd11b2high(Uterus)
616,X28.123,0.654983696,-2.049358244,Stromalcell(Mammary-Gland-Pregrancy)
617,X4.2,0.37973366,-1.734019628,Stromalcell_Hsd11b2high(Uterus)
618,X5.2,0.326022831,-1.694055436,Stromalcell_Hsd11b2high(Uterus)
619,X7.2,0.248656402,-1.919447151,Stromalcell_Hsd11b2high(Uterus)
620,X8.2,0.360632098,-1.76498117,Stromalcell_Hsd11b2high(Uterus)
621,X9.2,0.310912422,-1.686009219,Stromalcell_Hsd11b2high(Uterus)
622,X10.2,0.316182083,-1.82533797,Stromalcell_Hsd11b2high(Uterus)
623,X11.2,0.397553677,-1.666412741,Stromalcell_Hsd11b2high(Uterus)
624,X12.2,0.380634059,-1.66362827,Stromalcell_Hsd11b2high(Uterus)
625,X13.2,0.276331527,-1.93720348,Stromalcell_Hsd11b2high(Uterus)
626,X14.2,0.330661559,-1.577687689,Stromalcell_Hsd11b2high(Uterus)
627,X42.3,0.523350875,-1.472464517,Stromalcell_Has1high(Uterus)
628,X32.62,0.119209461,-1.458287261,Stromacell(Ovary)
629,X15.2,0.586611922,-1.243090129,Stromalcell_Hsd11b2high(Uterus)
630,X7.8,0.899767648,-0.91618532,Stromalcell_Cxcl14high(Uterus)
631,X17.8,0.895989578,-0.870679726,Stromalcell_Cxcl14high(Uterus)
632,X16.2,0.292858709,-1.825099699,Stromalcell_Hsd11b2high(Uterus)
633,X17.2,0.385157774,-1.76438079,Stromalcell_Hsd11b2high(Uterus)
634,X18.2,0.353143207,-1.890969671,Stromalcell_Hsd11b2high(Uterus)
635,X0.135,0.248259329,-2.298535869,Stromalcell(Mammary-Gland-Involution)
636,X19.2,0.37950317,-1.679675942,Stromalcell_Hsd11b2high(Uterus)
637,X20.2,0.50526359,-1.545216838,Stromalcell_Hsd11b2high(Uterus)
638,X21.2,0.417207799,-1.69670593,Stromalcell_Hsd11b2high(Uterus)
639,X22.2,0.275085631,-1.769683774,Stromalcell_Hsd11b2high(Uterus)
640,X23.2,0.42754416,-1.648260405,Stromalcell_Hsd11b2high(Uterus)
641,X24.2,0.400767861,-1.89019474,Stromalcell_Hsd11b2high(Uterus)
642,X25.2,0.311072003,-1.738150206,Stromalcell_Hsd11b2high(Uterus)
643,X26.2,0.246740677,-1.943339567,Stromalcell_Hsd11b2high(Uterus)
644,X5.7,0.816993665,-1.113701841,Musclecell_Mgphigh(Uterus)
645,X27.2,0.463836356,-1.618766982,Stromalcell_Hsd11b2high(Uterus)
646,X28.2,0.372607334,-1.759570905,Stromalcell_Hsd11b2high(Uterus)
647,X29.2,0.277178552,-1.642497648,Stromalcell_Hsd11b2high(Uterus)
648,X30.2,0.345296196,-1.786974676,Stromalcell_Hsd11b2high(Uterus)
649,X31.2,0.343368646,-1.694206495,Stromalcell_Hsd11b2high(Uterus)
650,X32.2,0.251792309,-1.894417909,Stromalcell_Hsd11b2high(Uterus)
651,X33.2,0.302537055,-1.816638754,Stromalcell_Hsd11b2high(Uterus)
652,X34.2,0.194252952,-1.818045067,Stromalcell_Hsd11b2high(Uterus)
653,X35.2,0.41602538,-1.743870883,Stromalcell_Hsd11b2high(Uterus)
654,X36.2,0.294176768,-1.862649215,Stromalcell_Hsd11b2high(Uterus)
655,X37.2,0.349953522,-1.711483642,Stromalcell_Hsd11b2high(Uterus)
656,X38.2,0.348191894,-1.824572067,Stromalcell_Hsd11b2high(Uterus)
657,X39.2,0.304427321,-1.713821691,Stromalcell_Hsd11b2high(Uterus)
658,X40.2,0.334718217,-1.763891761,Stromalcell_Hsd11b2high(Uterus)
659,X41.2,0.273284696,-1.646095129,Stromalcell_Hsd11b2high(Uterus)
660,X42.2,0.32241364,-1.726776148,Stromalcell_Hsd11b2high(Uterus)
661,X43.2,0.286382265,-1.835918364,Stromalcell_Hsd11b2high(Uterus)
662,X44.2,0.340542247,-1.844860469,Stromalcell_Hsd11b2high(Uterus)
663,X47.3,0.385524355,-1.766935346,Stromalcell_Has1high(Uterus)
664,X45.2,0.392779196,-1.701398763,Stromalcell_Hsd11b2high(Uterus)
665,X46.2,0.372910402,-1.762365964,Stromalcell_Hsd11b2high(Uterus)
666,X47.2,0.288302765,-1.948895276,Stromalcell_Hsd11b2high(Uterus)
667,X42.134,0.258069268,-2.15721216,Stromalcell(Mammary-Gland-Involution)
668,X48.2,0.393507143,-1.766962838,Stromalcell_Hsd11b2high(Uterus)
669,X49.2,0.38136475,-1.650736091,Stromalcell_Hsd11b2high(Uterus)
670,X0.4,0.315565666,-1.840709474,Stromalcell_Has1high(Uterus)
671,X1.3,0.20763617,-1.806748125,Stromalcell_Has1high(Uterus)
672,X3.3,0.407896065,-1.82545158,Stromalcell_Has1high(Uterus)
673,X4.3,0.276629056,-2.02724448,Stromalcell_Has1high(Uterus)
674,X18.118,0.393106723,-2.075685516,Stromalcell_Col3a1high(Mammary-Gland-Virgin)
675,X5.3,0.322872642,-1.917055533,Stromalcell_Has1high(Uterus)
676,X6.3,0.32922282,-2.003266475,Stromalcell_Has1high(Uterus)
677,X7.3,0.268423645,-1.847139814,Stromalcell_Has1high(Uterus)
678,X8.3,0.424604722,-1.76743854,Stromalcell_Has1high(Uterus)
679,X9.3,0.283971292,-2.331062779,Stromalcell_Has1high(Uterus)
680,X11.134,0.26446208,-2.566285159,Stromalcell(Mammary-Gland-Involution)
681,X10.3,0.469685511,-1.756020171,Stromalcell_Has1high(Uterus)
