,0,1,
580,-75.63399,5.4366627,Human-Ex Neuron
581,-75.57916,5.1226974,Human-Ex Neuron
582,-75.94282,5.226181,Human-Ex Neuron
583,-76.37996,5.3744082,Human-Ex Neuron
584,-76.33729,5.085827,Human-Ex Neuron
585,-76.31863,4.848039,Human-Ex Neuron
586,-76.62746,4.847237,Human-Ex Neuron
587,-76.7408,4.703704,Human-Ex Neuron
588,-76.8496,4.5581965,Human-Ex Neuron
589,-77.01234,4.4399476,Human-Ex Neuron
590,-77.20533,4.3812275,Human-Ex Neuron
591,-77.55871,4.3728895,Human-Ex Neuron
592,-77.8449,4.3691583,Human-Ex Neuron
593,-77.436646,3.860703,Human-Ex Neuron
594,-77.78151,3.8855069,Human-Ex Neuron
595,-77.7767,3.6811817,Human-Ex Neuron
596,-78.128395,3.6695628,Human-Ex Neuron
597,-78.33937,3.553621,Human-Ex Neuron
598,-78.2628,3.3552134,Human-Ex Neuron
599,-78.30816,3.2135801,Human-Ex Neuron
600,-78.66481,3.1104057,Human-Ex Neuron
601,-78.7681,2.9739184,Human-Ex Neuron
602,-78.8999,2.832251,Human-Ex Neuron
603,-78.94119,2.6055348,Human-Ex Neuron
604,-79.12451,2.5781221,Human-Ex Neuron
605,-79.24829,2.443278,Human-Ex Neuron
606,-79.339516,2.2773452,Human-Ex Neuron
607,-79.78679,2.317676,Human-Ex Neuron
608,-79.520645,1.9337536,Human-Ex Neuron
609,-79.70442,1.8502735,Human-Ex Neuron
610,-80.197266,2.0203218,Human-Ex Neuron
611,-79.74247,1.180598,Human-Ex Neuron
612,-80.34356,1.7475064,Human-Ex Neuron
613,-80.03329,1.005831,Human-Ex Neuron
614,-80.400826,1.1991544,Human-Ex Neuron
615,-80.16565,0.66273683,Human-Ex Neuron
616,-80.582214,0.75959,Human-Ex Neuron
617,-80.24533,0.36113402,Human-Ex Neuron
618,-80.378395,0.264493,Human-Ex Neuron
619,-80.92693,0.2544785,Human-Ex Neuron
620,-81.128235,0.042779557,Human-Ex Neuron
621,-80.63231,-0.178403,Human-Ex Neuron
622,-80.77914,-0.31860012,Human-Ex Neuron
623,-81.40857,-0.52229655,Human-Ex Neuron
624,-80.74824,-0.65567374,Human-Ex Neuron
625,-81.55714,-0.8665359,Human-Ex Neuron
626,-81.54687,-1.0244981,Human-Ex Neuron
627,-80.86901,-1.1796798,Human-Ex Neuron
628,-81.7238,-1.3679466,Human-Ex Neuron
629,-81.86417,-1.4991456,Human-Ex Neuron
630,-81.07637,-1.7359741,Human-Ex Neuron
631,-81.28375,-1.9566681,Human-Ex Neuron
632,-81.68165,-2.0972204,Human-Ex Neuron
633,-81.73749,-2.2470376,Human-Ex Neuron
634,-81.8764,-2.3540668,Human-Ex Neuron
635,-81.825905,-2.5788724,Human-Ex Neuron
636,-81.79497,-2.8269346,Human-Ex Neuron
637,-81.83887,-2.9262302,Human-Ex Neuron
638,-81.93538,-3.3341334,Human-Ex Neuron
639,-81.89144,-3.3853788,Human-Ex Neuron
640,-81.93825,-3.5834117,Human-Ex Neuron
641,-81.9379,-3.7652018,Human-Ex Neuron
642,-82.207726,-3.9268708,Human-Ex Neuron
643,-81.810165,-4.1844563,Human-Ex Neuron
644,-82.099785,-4.267093,Human-Ex Neuron
645,-81.93227,-4.5546374,Human-Ex Neuron
646,-81.744064,-4.872385,Human-Ex Neuron
647,-82.23741,-4.7862687,Human-Ex Neuron
648,-81.85059,-5.1961703,Human-Ex Neuron
649,-81.87599,-5.3548923,Human-Ex Neuron
650,-82.02678,-5.490947,Human-Ex Neuron
651,-82.406845,-5.565359,Human-Ex Neuron
652,-81.83065,-5.911167,Human-Ex Neuron
653,-81.92866,-6.082888,Human-Ex Neuron
654,-82.21008,-6.23533,Human-Ex Neuron
655,-81.88282,-6.4600024,Human-Ex Neuron
656,-81.84004,-6.628733,Human-Ex Neuron
657,-81.78186,-6.812308,Human-Ex Neuron
658,-82.157135,-7.0503664,Human-Ex Neuron
659,-81.835014,-7.175018,Human-Ex Neuron
660,-81.887245,-7.383221,Human-Ex Neuron
661,-81.682945,-7.502328,Human-Ex Neuron
662,-81.63599,-7.672182,Human-Ex Neuron
663,-81.858604,-7.991509,Human-Ex Neuron
664,-81.50861,-8.0348625,Human-Ex Neuron
665,-82.04044,-8.539442,Human-Ex Neuron
666,-81.958244,-8.675518,Human-Ex Neuron
667,-81.87297,-8.813325,Human-Ex Neuron
668,-81.29204,-8.812245,Human-Ex Neuron
669,-81.1646,-8.971377,Human-Ex Neuron
670,-81.38635,-9.252131,Human-Ex Neuron
671,-81.540474,-9.487382,Human-Ex Neuron
672,-81.118965,-9.599379,Human-Ex Neuron
673,-81.44231,-9.81968,Human-Ex Neuron
674,-81.11099,-9.984422,Human-Ex Neuron
675,-81.52423,-10.174617,Human-Ex Neuron
676,-81.18642,-10.331393,Human-Ex Neuron
677,-81.005356,-10.520797,Human-Ex Neuron
678,-80.8783,-10.647233,Human-Ex Neuron
679,-80.88717,-10.868781,Human-Ex Neuron
680,-80.5841,-10.969383,Human-Ex Neuron
681,-81.004005,-11.376783,Human-Ex Neuron
682,-80.48909,-11.258206,Human-Ex Neuron
683,-80.70331,-11.67273,Human-Ex Neuron
684,-80.528755,-11.743881,Human-Ex Neuron
685,-80.38302,-11.853874,Human-Ex Neuron
686,-80.286934,-12.023757,Human-Ex Neuron
687,-80.67513,-12.606768,Human-Ex Neuron
688,-80.42015,-12.608063,Human-Ex Neuron
689,-80.061264,-12.605504,Human-Ex Neuron
690,-80.156265,-12.871771,Human-Ex Neuron
691,-80.01538,-13.00444,Human-Ex Neuron
692,-79.8089,-13.116392,Human-Ex Neuron
693,-79.60451,-13.213529,Human-Ex Neuron
694,-79.904335,-13.564536,Human-Ex Neuron
695,-79.56757,-13.6509075,Human-Ex Neuron
696,-79.557976,-13.823531,Human-Ex Neuron
697,-79.44474,-13.973252,Human-Ex Neuron
698,-79.32491,-14.147011,Human-Ex Neuron
699,-79.60149,-14.328648,Human-Ex Neuron
700,-79.14996,-14.48039,Human-Ex Neuron
701,-79.081184,-14.611059,Human-Ex Neuron
702,-78.95943,-14.823992,Human-Ex Neuron
703,-78.85671,-14.962226,Human-Ex Neuron
704,-78.80332,-15.212558,Human-Ex Neuron
705,-78.69118,-15.33364,Human-Ex Neuron
706,-78.60005,-15.494044,Human-Ex Neuron
707,-78.69776,-15.921232,Human-Ex Neuron
708,-78.22012,-15.689816,Human-Ex Neuron
709,-77.86815,-15.612686,Human-Ex Neuron
710,-77.981064,-15.936719,Human-Ex Neuron
711,-78.05422,-16.352621,Human-Ex Neuron
712,-77.80797,-16.317928,Human-Ex Neuron
713,-77.89926,-16.719255,Human-Ex Neuron
714,-77.643906,-16.75376,Human-Ex Neuron
715,-77.541664,-16.89122,Human-Ex Neuron
716,-77.409676,-17.047098,Human-Ex Neuron
717,-77.29422,-17.145094,Human-Ex Neuron
718,-77.287315,-17.56651,Human-Ex Neuron
719,-77.03472,-17.345173,Human-Ex Neuron
720,-76.969574,-17.688957,Human-Ex Neuron
721,-76.83452,-17.734346,Human-Ex Neuron
722,-76.75419,-18.025898,Human-Ex Neuron
723,-76.636055,-18.094662,Human-Ex Neuron
724,-76.51946,-18.368893,Human-Ex Neuron
725,-76.04699,-17.958067,Human-Ex Neuron
726,-76.37172,-18.804,Human-Ex Neuron
727,-76.090096,-18.690794,Human-Ex Neuron
728,-76.10484,-18.978231,Human-Ex Neuron
729,-76.00345,-19.102339,Human-Ex Neuron
730,-75.88961,-19.23477,Human-Ex Neuron
731,-75.727394,-19.364481,Human-Ex Neuron
732,-75.345695,-19.384535,Human-Ex Neuron
733,-75.28808,-19.540588,Human-Ex Neuron
734,-75.1895,-19.683403,Human-Ex Neuron
735,-74.94097,-19.635391,Human-Ex Neuron
736,-75.09218,-20.073961,Human-Ex Neuron
737,-74.991844,-20.409525,Human-Ex Neuron
738,-74.90777,-20.634392,Human-Ex Neuron
739,-74.59736,-20.429773,Human-Ex Neuron
740,-74.3381,-20.312878,Human-Ex Neuron
741,-74.4681,-20.92439,Human-Ex Neuron
742,-74.26941,-20.9364,Human-Ex Neuron
743,-74.22092,-21.156195,Human-Ex Neuron
744,-74.20242,-21.334196,Human-Ex Neuron
745,-73.819534,-21.30973,Human-Ex Neuron
746,-73.788025,-21.505661,Human-Ex Neuron
747,-73.55007,-21.58432,Human-Ex Neuron
748,-73.50176,-21.753784,Human-Ex Neuron
749,-73.356346,-21.857489,Human-Ex Neuron
750,-73.523895,-22.212715,Human-Ex Neuron
751,-72.98726,-22.064274,Human-Ex Neuron
752,-73.011765,-22.263348,Human-Ex Neuron
753,-72.819786,-22.35603,Human-Ex Neuron
754,-72.8988,-22.635597,Human-Ex Neuron
755,-73.12717,-23.054966,Human-Ex Neuron
756,-72.487564,-22.80427,Human-Ex Neuron
757,-72.482475,-23.018389,Human-Ex Neuron
758,-72.61656,-23.310534,Human-Ex Neuron
759,-71.65504,-23.12548,Human-Ex Neuron
760,-71.99605,-23.437304,Human-Ex Neuron
761,-71.40287,-23.342062,Human-Ex Neuron
762,-72.09946,-23.895693,Human-Ex Neuron
763,-71.56215,-23.842575,Human-Ex Neuron
764,-71.69366,-24.122894,Human-Ex Neuron
765,-71.06438,-23.884722,Human-Ex Neuron
766,-71.17731,-24.267672,Human-Ex Neuron
767,-71.554794,-24.601835,Human-Ex Neuron
768,-71.2968,-24.708292,Human-Ex Neuron
769,-70.84288,-24.6948,Human-Ex Neuron
770,-70.78227,-24.863346,Human-Ex Neuron
771,-70.623825,-24.994207,Human-Ex Neuron
772,-70.319984,-24.983212,Human-Ex Neuron
773,-70.49129,-25.336277,Human-Ex Neuron
774,-70.28691,-25.396166,Human-Ex Neuron
775,-70.20108,-25.559536,Human-Ex Neuron
776,-69.93299,-25.506073,Human-Ex Neuron
777,-70.081184,-25.99113,Human-Ex Neuron
778,-69.76992,-25.818705,Human-Ex Neuron
779,-69.73021,-26.07756,Human-Ex Neuron
780,-69.617195,-26.19865,Human-Ex Neuron
781,-69.47535,-26.262327,Human-Ex Neuron
782,-69.47136,-26.578207,Human-Ex Neuron
783,-69.195145,-26.39006,Human-Ex Neuron
784,-69.12928,-26.584925,Human-Ex Neuron
785,-69.33744,-27.153973,Human-Ex Neuron
786,-69.12898,-27.061033,Human-Ex Neuron
787,-68.78989,-26.83339,Human-Ex Neuron
788,-68.78942,-27.055319,Human-Ex Neuron
789,-68.920395,-27.40004,Human-Ex Neuron
790,-68.50384,-27.121971,Human-Ex Neuron
791,-68.45482,-27.263485,Human-Ex Neuron
792,-68.6648,-27.615715,Human-Ex Neuron
793,-68.56621,-27.663183,Human-Ex Neuron
794,-68.190346,-27.466875,Human-Ex Neuron
795,-68.06595,-27.453314,Human-Ex Neuron
796,-68.36412,-27.869564,Human-Ex Neuron
797,-68.322136,-27.97346,Human-Ex Neuron
798,-67.91836,-27.731024,Human-Ex Neuron
799,-67.88097,-27.81329,Human-Ex Neuron
800,-68.22464,-28.329626,Human-Ex Neuron
801,-67.762955,-27.918808,Human-Ex Neuron
802,-67.96212,-28.214563,Human-Ex Neuron
803,-67.91384,-28.267946,Human-Ex Neuron
804,45.291058,47.31782,Mouse-Forebrain
805,45.07491,47.104588,Mouse-Forebrain
806,45.436142,47.61293,Mouse-Forebrain
807,45.14048,47.42147,Mouse-Forebrain
808,44.82598,47.188763,Mouse-Forebrain
809,44.868683,47.372337,Mouse-Forebrain
810,44.697243,47.377834,Mouse-Forebrain
811,44.55542,47.40348,Mouse-Forebrain
812,44.567333,47.502686,Mouse-Forebrain
813,44.55688,47.655117,Mouse-Forebrain
814,44.835724,47.993587,Mouse-Forebrain
815,44.708042,48.04341,Mouse-Forebrain
816,44.86646,48.29852,Mouse-Forebrain
817,44.53549,48.206314,Mouse-Forebrain
818,44.026134,47.915634,Mouse-Forebrain
819,44.20946,48.25005,Mouse-Forebrain
820,43.96797,48.225433,Mouse-Forebrain
821,43.8655,48.299973,Mouse-Forebrain
822,44.46442,48.947662,Mouse-Forebrain
823,43.683155,48.489784,Mouse-Forebrain
824,43.687675,48.687397,Mouse-Forebrain
825,43.60809,48.84363,Mouse-Forebrain
826,43.380383,48.85394,Mouse-Forebrain
827,43.53419,49.16485,Mouse-Forebrain
828,43.98328,49.61793,Mouse-Forebrain
829,43.250893,49.33906,Mouse-Forebrain
830,43.233707,49.52228,Mouse-Forebrain
831,43.00534,49.588207,Mouse-Forebrain
832,42.93206,49.75185,Mouse-Forebrain
833,42.78078,49.85249,Mouse-Forebrain
834,42.4224,49.835087,Mouse-Forebrain
835,41.98675,49.711178,Mouse-Forebrain
836,42.46088,50.261646,Mouse-Forebrain
837,42.30294,50.343998,Mouse-Forebrain
838,42.02012,50.283447,Mouse-Forebrain
839,42.308647,51.221455,Mouse-Forebrain
840,41.9841,50.813786,Mouse-Forebrain
841,42.00096,51.217785,Mouse-Forebrain
842,41.567093,50.87188,Mouse-Forebrain
843,41.833652,51.50445,Mouse-Forebrain
844,41.902573,51.789505,Mouse-Forebrain
845,40.918987,51.171997,Mouse-Forebrain
846,41.606705,51.929214,Mouse-Forebrain
847,41.295303,51.930996,Mouse-Forebrain
848,40.702038,51.726402,Mouse-Forebrain
849,40.318535,51.529667,Mouse-Forebrain
850,40.746635,52.22876,Mouse-Forebrain
851,41.15993,52.62802,Mouse-Forebrain
852,40.346596,52.35081,Mouse-Forebrain
853,40.151535,52.30131,Mouse-Forebrain
854,40.293877,52.745247,Mouse-Forebrain
855,40.21217,52.976444,Mouse-Forebrain
856,39.858406,52.788696,Mouse-Forebrain
857,39.855724,53.10052,Mouse-Forebrain
858,39.982155,53.482822,Mouse-Forebrain
859,39.81971,53.566433,Mouse-Forebrain
860,39.51607,53.465122,Mouse-Forebrain
861,39.390392,53.605347,Mouse-Forebrain
862,39.11961,53.60213,Mouse-Forebrain
863,39.45019,54.18794,Mouse-Forebrain
864,39.003567,54.01827,Mouse-Forebrain
865,38.753082,54.013382,Mouse-Forebrain
866,39.160892,54.602955,Mouse-Forebrain
867,38.673893,54.445343,Mouse-Forebrain
868,38.5645,54.61236,Mouse-Forebrain
869,38.326424,54.621994,Mouse-Forebrain
870,38.31957,54.88903,Mouse-Forebrain
871,38.258476,55.086117,Mouse-Forebrain
872,37.93737,55.056892,Mouse-Forebrain
873,38.05871,55.36461,Mouse-Forebrain
874,37.969658,55.479095,Mouse-Forebrain
875,37.700996,55.557682,Mouse-Forebrain
876,37.562386,55.69609,Mouse-Forebrain
877,37.40895,55.817142,Mouse-Forebrain
878,37.27746,56.005486,Mouse-Forebrain
879,37.16848,56.083485,Mouse-Forebrain
880,37.042004,56.18829,Mouse-Forebrain
881,36.912,56.406532,Mouse-Forebrain
882,36.780506,56.507923,Mouse-Forebrain
883,36.73351,56.750557,Mouse-Forebrain
884,36.36246,56.62766,Mouse-Forebrain
885,36.39559,56.88881,Mouse-Forebrain
886,36.38446,57.09525,Mouse-Forebrain
887,35.844147,56.99003,Mouse-Forebrain
888,36.096134,57.327007,Mouse-Forebrain
889,35.40349,57.149605,Mouse-Forebrain
890,35.779858,57.55931,Mouse-Forebrain
891,35.778515,57.804947,Mouse-Forebrain
892,35.221313,57.616276,Mouse-Forebrain
893,35.220837,57.862194,Mouse-Forebrain
894,35.223713,58.104313,Mouse-Forebrain
895,34.805134,57.951862,Mouse-Forebrain
896,34.37725,57.71521,Mouse-Forebrain
897,34.740177,58.428577,Mouse-Forebrain
898,34.590256,58.59695,Mouse-Forebrain
899,34.529953,58.83867,Mouse-Forebrain
900,34.06691,58.515434,Mouse-Forebrain
901,34.03259,58.81938,Mouse-Forebrain
902,33.678432,58.521866,Mouse-Forebrain
903,33.83126,59.199047,Mouse-Forebrain
904,33.54059,59.107693,Mouse-Forebrain
905,33.45959,59.31484,Mouse-Forebrain
906,33.2407,59.268272,Mouse-Forebrain
907,33.128757,59.500896,Mouse-Forebrain
908,32.89589,59.449913,Mouse-Forebrain
909,32.77966,59.66698,Mouse-Forebrain
910,32.64397,59.752308,Mouse-Forebrain
911,32.515835,59.958572,Mouse-Forebrain
912,32.251854,59.821434,Mouse-Forebrain
913,32.2519,60.163876,Mouse-Forebrain
914,31.958626,60.10355,Mouse-Forebrain
915,31.857538,60.307186,Mouse-Forebrain
916,31.782509,60.439552,Mouse-Forebrain
917,31.40303,60.293,Mouse-Forebrain
918,31.335981,60.51675,Mouse-Forebrain
919,31.108313,60.46323,Mouse-Forebrain
920,31.012465,60.727673,Mouse-Forebrain
921,30.827988,60.732826,Mouse-Forebrain
922,30.724459,61.02425,Mouse-Forebrain
923,30.506355,60.994053,Mouse-Forebrain
924,30.346596,60.859615,Mouse-Forebrain
925,30.12173,61.15985,Mouse-Forebrain
926,29.965103,60.759254,Mouse-Forebrain
927,29.796227,61.232594,Mouse-Forebrain
928,29.613094,61.346375,Mouse-Forebrain
929,29.427973,61.60247,Mouse-Forebrain
930,29.271975,61.46512,Mouse-Forebrain
931,29.036377,61.55703,Mouse-Forebrain
932,28.939,61.49774,Mouse-Forebrain
933,28.729235,61.647556,Mouse-Forebrain
934,28.492945,61.746178,Mouse-Forebrain
935,28.3062,62.172176,Mouse-Forebrain
936,28.15885,61.91167,Mouse-Forebrain
937,27.964848,61.65892,Mouse-Forebrain
938,27.868296,62.282368,Mouse-Forebrain
939,27.651844,62.18067,Mouse-Forebrain
940,27.382612,61.965153,Mouse-Forebrain
941,27.159508,62.02026,Mouse-Forebrain
942,27.04512,62.158142,Mouse-Forebrain
943,26.848495,62.194725,Mouse-Forebrain
944,26.870014,62.466076,Mouse-Forebrain
945,26.435404,62.278744,Mouse-Forebrain
946,26.199238,62.17942,Mouse-Forebrain
947,26.085455,62.3173,Mouse-Forebrain
948,25.908398,62.346066,Mouse-Forebrain
949,25.755255,62.3297,Mouse-Forebrain
950,25.488167,62.461582,Mouse-Forebrain
951,25.289553,62.48388,Mouse-Forebrain
952,25.164282,62.424408,Mouse-Forebrain
953,24.929436,62.485798,Mouse-Forebrain
954,24.753378,62.56455,Mouse-Forebrain
955,24.566433,62.43216,Mouse-Forebrain
956,24.4107,62.56555,Mouse-Forebrain
957,24.25,62.48883,Mouse-Forebrain
958,24.028225,62.614887,Mouse-Forebrain
959,23.837048,62.48674,Mouse-Forebrain
960,23.664148,62.55156,Mouse-Forebrain
961,23.43864,62.485016,Mouse-Forebrain
962,23.222324,62.77768,Mouse-Forebrain
963,23.07081,62.184063,Mouse-Forebrain
964,22.843695,62.615074,Mouse-Forebrain
965,22.710085,62.103996,Mouse-Forebrain
966,22.453094,62.610207,Mouse-Forebrain
967,22.288956,62.35552,Mouse-Forebrain
968,22.05735,62.643204,Mouse-Forebrain
969,21.897999,62.395493,Mouse-Forebrain
970,21.716938,62.33899,Mouse-Forebrain
971,21.586803,62.925198,Mouse-Forebrain
972,21.308731,62.2471,Mouse-Forebrain
973,21.10434,62.177284,Mouse-Forebrain
974,20.946768,62.170235,Mouse-Forebrain
975,20.758476,62.19702,Mouse-Forebrain
976,20.553974,62.171844,Mouse-Forebrain
977,20.346594,62.108097,Mouse-Forebrain
978,20.218786,62.038513,Mouse-Forebrain
979,20.040546,61.97787,Mouse-Forebrain
980,19.907787,61.879593,Mouse-Forebrain
981,19.660484,61.89631,Mouse-Forebrain
982,19.451431,61.8007,Mouse-Forebrain
983,19.191532,61.99958,Mouse-Forebrain
984,19.120392,61.70859,Mouse-Forebrain
985,18.89382,61.696003,Mouse-Forebrain
986,18.80615,61.324768,Mouse-Forebrain
987,18.55952,61.61795,Mouse-Forebrain
988,18.412598,61.169655,Mouse-Forebrain
989,18.190268,61.35291,Mouse-Forebrain
990,18.04414,61.252693,Mouse-Forebrain
991,17.847023,61.20814,Mouse-Forebrain
992,17.747702,61.01003,Mouse-Forebrain
993,17.537968,60.96315,Mouse-Forebrain
994,17.35773,60.907707,Mouse-Forebrain
995,17.253056,60.727676,Mouse-Forebrain
996,17.076403,60.639492,Mouse-Forebrain
997,16.663631,60.847755,Mouse-Forebrain
998,16.453583,60.852737,Mouse-Forebrain
999,16.31052,60.77855,Mouse-Forebrain
1000,16.424992,60.134632,Mouse-Forebrain
1001,16.140543,60.261074,Mouse-Forebrain
1002,16.00963,60.083588,Mouse-Forebrain
1003,15.897495,59.909904,Mouse-Forebrain
1004,15.734891,59.822,Mouse-Forebrain
1005,15.356031,59.99416,Mouse-Forebrain
1006,15.415144,59.66536,Mouse-Forebrain
1007,15.137829,59.664574,Mouse-Forebrain
1008,14.911217,59.63651,Mouse-Forebrain
1009,14.547196,59.67641,Mouse-Forebrain
1010,14.628986,59.373066,Mouse-Forebrain
1011,14.704431,59.06826,Mouse-Forebrain
1012,14.5161705,58.961037,Mouse-Forebrain
1013,13.997624,59.250996,Mouse-Forebrain
1014,13.880566,59.070305,Mouse-Forebrain
1015,14.000679,58.65536,Mouse-Forebrain
1016,13.679523,58.72668,Mouse-Forebrain
1017,13.572749,58.56281,Mouse-Forebrain
1018,13.090433,58.802593,Mouse-Forebrain
1019,13.243092,58.358074,Mouse-Forebrain
1020,13.294371,58.061966,Mouse-Forebrain
1021,12.970959,58.1021,Mouse-Forebrain
1022,12.830128,58.000965,Mouse-Forebrain
1023,12.398109,58.115917,Mouse-Forebrain
1024,12.544334,57.730755,Mouse-Forebrain
1025,12.194351,57.79829,Mouse-Forebrain
1026,12.252969,57.44924,Mouse-Forebrain
1027,11.896276,57.581364,Mouse-Forebrain
1028,11.954079,57.19711,Mouse-Forebrain
1029,11.712901,57.210514,Mouse-Forebrain
1030,11.333478,57.405525,Mouse-Forebrain
1031,11.574659,56.773724,Mouse-Forebrain
1032,11.3464365,56.75993,Mouse-Forebrain
1033,10.958288,56.941338,Mouse-Forebrain
1034,10.928776,56.646873,Mouse-Forebrain
1035,10.946957,56.351837,Mouse-Forebrain
1036,10.67353,56.4202,Mouse-Forebrain
1037,10.660296,56.113113,Mouse-Forebrain
1038,10.543335,55.96267,Mouse-Forebrain
1039,9.876534,56.358124,Mouse-Forebrain
1040,10.032603,55.98463,Mouse-Forebrain
1041,10.132438,55.47762,Mouse-Forebrain
1042,9.899844,55.402466,Mouse-Forebrain
1043,9.504817,55.8139,Mouse-Forebrain
1044,9.399878,55.715916,Mouse-Forebrain
1045,9.302807,55.502968,Mouse-Forebrain
1046,9.220109,54.92703,Mouse-Forebrain
1047,9.0787115,54.869656,Mouse-Forebrain
1048,8.940699,54.65631,Mouse-Forebrain
1049,8.74297,54.583515,Mouse-Forebrain
1050,8.613881,54.45902,Mouse-Forebrain
1051,8.467156,54.385715,Mouse-Forebrain
1052,8.386712,54.1822,Mouse-Forebrain
1053,7.9405255,54.478863,Mouse-Forebrain
1054,8.041978,54.02874,Mouse-Forebrain
1055,7.9605985,53.838577,Mouse-Forebrain
1056,7.782865,53.76801,Mouse-Forebrain
1057,7.6030626,53.681545,Mouse-Forebrain
1058,7.4951754,53.50555,Mouse-Forebrain
1059,7.374431,53.35211,Mouse-Forebrain
1060,7.2904525,53.1252,Mouse-Forebrain
1061,7.069208,53.184296,Mouse-Forebrain
1062,6.6863136,53.439594,Mouse-Forebrain
1063,6.7829237,52.94007,Mouse-Forebrain
1064,6.643091,52.74926,Mouse-Forebrain
1065,6.5293193,52.490543,Mouse-Forebrain
1066,6.341863,52.43479,Mouse-Forebrain
1067,6.1922183,52.33995,Mouse-Forebrain
1068,6.123827,52.12434,Mouse-Forebrain
1069,5.9156923,52.120934,Mouse-Forebrain
1070,5.7424917,51.982487,Mouse-Forebrain
1071,5.6650877,51.798847,Mouse-Forebrain
1072,5.466705,51.684696,Mouse-Forebrain
1073,5.2265654,51.731907,Mouse-Forebrain
1074,5.2318144,51.409138,Mouse-Forebrain
1075,5.05546,51.290127,Mouse-Forebrain
1076,4.9575953,51.07373,Mouse-Forebrain
1077,4.742075,51.12408,Mouse-Forebrain
1078,4.703057,50.771057,Mouse-Forebrain
1079,4.3770833,50.912315,Mouse-Forebrain
1080,4.353275,50.624084,Mouse-Forebrain
1081,4.2268085,50.482666,Mouse-Forebrain
1082,3.9589946,50.46136,Mouse-Forebrain
1083,4.1342664,50.097305,Mouse-Forebrain
1084,3.7406874,50.133156,Mouse-Forebrain
1085,3.775306,49.906998,Mouse-Forebrain
1086,3.435213,49.903503,Mouse-Forebrain
1087,2.9407296,49.9858,Mouse-Forebrain
1088,3.1568985,49.57135,Mouse-Forebrain
1089,3.0956788,49.365635,Mouse-Forebrain
1090,2.9332452,49.199123,Mouse-Forebrain
1091,2.5958679,49.464474,Mouse-Forebrain
1092,2.6311984,48.790123,Mouse-Forebrain
1093,2.328714,49.33448,Mouse-Forebrain
1094,2.2796707,48.78715,Mouse-Forebrain
1095,2.1128578,48.628094,Mouse-Forebrain
1096,2.085311,48.14929,Mouse-Forebrain
1097,1.8306613,48.31455,Mouse-Forebrain
1098,1.6635108,48.259953,Mouse-Forebrain
1099,1.5166298,48.08455,Mouse-Forebrain
1100,1.3902297,47.939342,Mouse-Forebrain
1101,1.48716,47.62022,Mouse-Forebrain
1102,1.0418386,47.696075,Mouse-Forebrain
1103,1.0925224,47.50518,Mouse-Forebrain
1104,0.751512,47.413147,Mouse-Forebrain
1105,0.73483396,47.24113,Mouse-Forebrain
1106,0.5039711,47.136887,Mouse-Forebrain
1107,0.40273863,46.990314,Mouse-Forebrain
1108,0.28799853,46.856018,Mouse-Forebrain
1109,0.12804252,46.74107,Mouse-Forebrain
1110,-0.023182452,46.581467,Mouse-Forebrain
1111,-0.15787576,46.460503,Mouse-Forebrain
1112,-0.400738,46.33344,Mouse-Forebrain
1113,-0.4008694,46.200993,Mouse-Forebrain
1114,-0.6441391,46.092453,Mouse-Forebrain
1115,-0.84303606,45.996933,Mouse-Forebrain
1116,-1.0017648,45.929832,Mouse-Forebrain
1117,-0.7140675,45.095325,Mouse-Forebrain
1118,-1.2054348,45.641396,Mouse-Forebrain
1119,-1.3448749,45.482914,Mouse-Forebrain
1120,-1.4337265,45.271038,Mouse-Forebrain
1121,-1.5879239,45.136795,Mouse-Forebrain
1122,-1.7465211,45.035675,Mouse-Forebrain
1123,-1.7458563,44.42529,Mouse-Forebrain
1124,-2.133989,44.99207,Mouse-Forebrain
1125,-2.107907,44.485485,Mouse-Forebrain
1126,-2.412764,44.755547,Mouse-Forebrain
1127,-2.601168,44.71267,Mouse-Forebrain
1128,-2.5295627,43.9673,Mouse-Forebrain
1129,-2.4507513,43.653156,Mouse-Forebrain
1130,-2.9467335,43.99433,Mouse-Forebrain
1131,-3.0421927,43.766388,Mouse-Forebrain
1132,-3.2848516,43.722076,Mouse-Forebrain
1133,-3.286659,43.490963,Mouse-Forebrain
1134,-3.4299788,43.33842,Mouse-Forebrain
1135,-3.7227283,43.36418,Mouse-Forebrain
1136,-3.8804462,43.293797,Mouse-Forebrain
1137,-3.8940523,43.01987,Mouse-Forebrain
1138,-4.0717144,42.9349,Mouse-Forebrain
1139,-4.187183,42.7901,Mouse-Forebrain
1140,-4.3965745,42.65926,Mouse-Forebrain
1141,-4.536748,42.556652,Mouse-Forebrain
1142,-4.65178,42.430218,Mouse-Forebrain
1143,-4.7216244,42.270283,Mouse-Forebrain
1144,-4.874003,42.15849,Mouse-Forebrain
1145,-4.914666,41.941784,Mouse-Forebrain
1146,-5.097945,41.82558,Mouse-Forebrain
1147,-5.37473,41.78568,Mouse-Forebrain
1148,-5.8927565,41.95925,Mouse-Forebrain
1149,-5.821655,41.708096,Mouse-Forebrain
1150,-5.6348095,41.20554,Mouse-Forebrain
1151,-5.860454,41.231716,Mouse-Forebrain
1152,-5.9430685,40.783882,Mouse-Forebrain
1153,-6.211923,41.025654,Mouse-Forebrain
1154,-6.4422355,41.366325,Mouse-Forebrain
1155,-6.4979696,40.68089,Mouse-Forebrain
