,X.comp1,Y.comp1,
2664,43.22374056,1.219859819,Human-HSC
2665,47.75698017,1.219859819,Human-HSC
2666,47.140252,1.219859819,Human-HSC
2667,39.9286223,1.219859819,Human-HSC
2668,44.04311529,1.219859819,Human-HSC
2669,44.31687166,1.219859819,Human-HSC
2670,45.32785777,1.219859819,Human-HSC
2671,44.50364874,1.219859819,Human-HSC
2672,43.85645954,1.219859819,Human-HSC
2673,36.95952725,1.219859819,Human-HSC
2674,53.23458279,1.219859819,Human-HSC
2675,36.46530302,1.219859819,Human-HSC
2676,55.09365134,1.219859819,Human-HSC
2677,55.52448825,1.219859819,Human-HSC
2678,35.54831907,1.219859819,Human-HSC
2679,35.02439215,1.219859819,Human-HSC
2680,43.76567549,1.219859819,Human-HSC
2681,43.00633538,1.219859819,Human-HSC
2682,44.00574493,1.219859819,Human-HSC
2683,44.65120729,1.219859819,Human-HSC
2684,51.61499067,1.219859819,Human-HSC
2685,53.5623058,1.219859819,Human-HSC
2686,53.34115512,1.219859819,Human-HSC
2687,53.37692203,1.219859819,Human-HSC
2688,39.39966199,1.219859819,Human-HSC
2689,44.11731517,1.219859819,Human-HSC
2690,43.26849899,1.219859819,Human-HSC
2691,43.02146114,1.219859819,Human-HSC
2692,49.87556669,1.219859819,Human-HSC
2693,44.5491719,1.219859819,Human-HSC
2694,38.84513968,1.219859819,Human-HSC
2695,48.82080496,1.219859819,Human-HSC
2696,42.90438841,1.219859819,Human-HSC
2697,36.57200255,1.219859819,Human-HSC
2698,43.04530472,1.219859819,Human-HSC
2699,51.9357324,1.219859819,Human-HSC
2700,44.66691471,1.219859819,Human-HSC
2701,59.35197447,1.219859819,Human-HSC
2702,45.73507444,1.219859819,Human-HSC
2703,47.70509321,1.219859819,Human-HSC
2704,47.17073477,1.219859819,Human-HSC
2705,50.23202739,1.219859819,Human-HSC
2706,45.87546078,1.219859819,Human-HSC
2707,43.33803996,1.219859819,Human-HSC
2708,52.07823499,1.219859819,Human-HSC
2709,35.96099809,1.219859819,Human-HSC
2710,42.37446092,1.219859819,Human-HSC
2711,36.36702367,1.219859819,Human-HSC
2712,37.80083684,1.219859819,Human-HSC
2713,39.54123026,1.219859819,Human-HSC
2714,53.35090417,1.219859819,Human-HSC
2715,42.60458716,1.219859819,Human-HSC
2716,45.22121483,1.219859819,Human-HSC
2717,38.70062053,1.219859819,Human-HSC
2718,35.62789846,1.219859819,Human-HSC
2719,37.50232151,1.219859819,Human-HSC
2720,42.98364676,1.219859819,Human-HSC
2721,51.73368374,1.219859819,Human-HSC
2722,45.74035159,1.219859819,Human-HSC
2723,51.36923135,1.219859819,Human-HSC
2724,43.68292339,1.219859819,Human-HSC
2725,46.30893563,1.219859819,Human-HSC
2726,44.04108463,1.219859819,Human-HSC
2727,56.56188452,1.219859819,Human-HSC
2728,51.70278129,1.219859819,Human-HSC
2729,48.18104943,1.219859819,Human-HSC
2730,40.35351974,1.219859819,Human-HSC
2731,46.21169201,1.219859819,Human-HSC
2732,57.4729959,1.219859819,Human-HSC
2733,44.65385895,1.219859819,Human-HSC
2734,43.78871436,1.219859819,Human-HSC
2735,51.80294173,1.219859819,Human-HSC
2736,46.34475373,1.219859819,Human-HSC
2737,37.69491065,1.219859819,Human-HSC
2738,43.99914625,1.219859819,Human-HSC
2739,56.12395288,1.219859819,Human-HSC
2740,43.30728638,1.219859819,Human-HSC
2741,50.43016292,1.219859819,Human-HSC
2742,41.43949751,1.219859819,Human-HSC
2743,35.64926105,1.219859819,Human-HSC
2744,36.03769477,1.219859819,Human-HSC
2745,44.06934465,1.219859819,Human-HSC
2746,42.93299079,1.219859819,Human-HSC
2747,44.5722999,1.219859819,Human-HSC
2748,37.43097448,1.219859819,Human-HSC
2749,42.81908962,1.219859819,Human-HSC
2750,36.91322807,1.219859819,Human-HSC
2751,46.17356501,1.219859819,Human-HSC
2752,46.00908608,1.219859819,Human-HSC
2753,40.50185997,1.219859819,Human-HSC
2754,46.61686388,1.219859819,Human-HSC
2755,45.09596844,1.219859819,Human-HSC
2756,44.12616827,1.219859819,Human-HSC
2757,45.07131295,1.219859819,Human-HSC
2758,42.33371717,1.219859819,Human-HSC
2759,42.59576586,1.219859819,Human-HSC
2760,42.98507927,1.219859819,Human-HSC
2761,49.2222911,1.219859819,Human-HSC
2762,40.45297699,1.219859819,Human-HSC
2763,44.67896355,1.219859819,Human-HSC
2764,45.49089611,1.219859819,Human-HSC
2765,47.786605,1.219859819,Human-HSC
2766,35.53027247,1.219859819,Human-HSC
2767,36.23934133,1.219859819,Human-HSC
2768,49.68627353,1.219859819,Human-HSC
2769,43.02812062,1.219859819,Human-HSC
2770,55.05268445,1.219859819,Human-HSC
2771,43.66924376,1.219859819,Human-HSC
2772,46.88592474,1.219859819,Human-HSC
2773,53.67688999,1.219859819,Human-HSC
2774,44.6034099,1.219859819,Human-HSC
2775,43.76518073,1.219859819,Human-HSC
2776,47.26281751,1.219859819,Human-HSC
2777,47.54228805,1.219859819,Human-HSC
2778,48.36661764,1.219859819,Human-HSC
2779,34.418766,1.219859819,Human-HSC
2780,40.82961396,1.219859819,Human-HSC
2781,46.38151467,1.219859819,Human-HSC
2782,48.6974282,1.219859819,Human-HSC
2783,39.63422061,1.219859819,Human-HSC
2784,54.81396014,1.219859819,Human-HSC
2785,53.42141003,1.219859819,Human-HSC
2786,34.6502112,1.219859819,Human-HSC
2787,34.33816371,1.219859819,Human-HSC
2788,47.90296135,1.219859819,Human-HSC
2789,43.01960438,1.219859819,Human-HSC
2790,34.27954671,1.219859819,Human-HSC
2791,43.53518738,1.219859819,Human-HSC
2792,35.05750507,1.219859819,Human-HSC
2793,37.15309911,1.219859819,Human-HSC
2794,43.46758466,1.219859819,Human-HSC
2795,35.11295036,1.219859819,Human-HSC
2796,35.31213915,1.219859819,Human-HSC
2797,41.41042265,1.219859819,Human-HSC
2798,47.97673108,1.219859819,Human-HSC
2799,46.97839514,1.219859819,Human-HSC
2800,46.13899379,1.219859819,Human-HSC
2801,44.11338008,1.219859819,Human-HSC
2802,44.26267843,1.219859819,Human-HSC
2803,41.88879334,1.219859819,Human-HSC
2804,39.36471566,1.219859819,Human-HSC
2805,40.03617244,1.219859819,Human-HSC
2806,41.73789011,1.219859819,Human-HSC
2807,42.46539918,1.219859819,Human-HSC
2808,36.62601386,1.219859819,Human-HSC
2809,39.30153637,1.219859819,Human-HSC
2810,45.88383217,1.219859819,Human-HSC
2811,44.84191093,1.219859819,Human-HSC
2812,45.09870359,1.219859819,Human-HSC
2813,37.77456881,1.219859819,Human-HSC
2814,44.03073141,1.219859819,Human-HSC
2815,39.53015219,1.219859819,Human-HSC
2816,36.43809169,1.219859819,Human-HSC
2817,40.82982579,1.219859819,Human-HSC
2818,42.00809817,1.219859819,Human-HSC
2819,42.20212124,1.219859819,Human-HSC
2820,44.20008923,1.219859819,Human-HSC
2821,34.69671861,1.219859819,Human-HSC
2822,45.86225769,1.219859819,Human-HSC
2823,37.14236999,1.219859819,Human-HSC
2824,37.67913495,1.219859819,Human-HSC
2825,45.35222497,1.219859819,Human-HSC
2826,41.57304637,1.219859819,Human-HSC
2827,36.50905591,1.219859819,Human-HSC
2828,39.01821341,1.219859819,Human-HSC
2829,58.94362353,1.219859819,Human-HSC
2830,45.24898417,1.219859819,Human-HSC
2831,43.9652243,1.219859819,Human-HSC
2832,35.50592697,1.219859819,Human-HSC
2833,45.58755803,1.219859819,Human-HSC
2834,47.53746162,1.219859819,Human-HSC
2835,43.35817097,1.219859819,Human-HSC
2836,52.3109531,1.219859819,Human-HSC
2837,43.61486608,1.219859819,Human-HSC
2838,37.16817415,1.219859819,Human-HSC
2839,36.50371127,1.219859819,Human-HSC
2840,45.12556083,1.219859819,Human-HSC
2841,43.0304236,1.219859819,Human-HSC
2842,34.79697243,1.219859819,Human-HSC
2843,45.23842579,1.219859819,Human-HSC
2844,40.52109489,1.219859819,Human-HSC
2845,43.31212092,1.219859819,Human-HSC
2846,48.15074665,1.219859819,Human-HSC
2847,42.46394516,1.219859819,Human-HSC
2848,45.0915279,1.219859819,Human-HSC
2849,50.89193512,1.219859819,Human-HSC
2850,37.26493546,1.219859819,Human-HSC
2851,40.59348868,1.219859819,Human-HSC
2852,39.85971807,1.219859819,Human-HSC
2853,47.39197347,1.219859819,Human-HSC
2854,43.33276532,1.219859819,Human-HSC
2855,44.42134112,1.219859819,Human-HSC
2856,43.58993187,1.219859819,Human-HSC
2857,39.14315901,1.219859819,Human-HSC
2858,43.08921989,1.219859819,Human-HSC
2859,40.78987646,1.219859819,Human-HSC
2860,44.06884893,1.219859819,Human-HSC
2861,43.19509455,1.219859819,Human-HSC
2862,47.9864348,1.219859819,Human-HSC
2863,45.55634051,1.219859819,Human-HSC
2864,37.94261328,1.219859819,Human-HSC
2865,45.67699801,1.219859819,Human-HSC
2866,44.34583355,1.219859819,Human-HSC
2867,39.63898533,1.219859819,Human-HSC
2868,44.74363145,1.219859819,Human-HSC
2869,36.01214666,1.219859819,Human-HSC
2870,54.71198564,1.219859819,Human-HSC
2871,41.64388941,1.219859819,Human-HSC
2872,48.08005037,1.219859819,Human-HSC
2873,45.83921004,1.219859819,Human-HSC
2874,43.30388161,1.219859819,Human-HSC
2875,36.91689119,1.219859819,Human-HSC
2876,36.73675677,1.219859819,Human-HSC
2877,35.16950655,1.219859819,Human-HSC
2878,43.59584177,1.219859819,Human-HSC
2879,58.11764373,1.219859819,Human-HSC
2880,35.71967213,1.219859819,Human-HSC
2881,40.79233062,1.219859819,Human-HSC
2882,46.05417579,1.219859819,Human-HSC
2883,38.48682643,1.219859819,Human-HSC
2884,41.0464294,1.219859819,Human-HSC
2885,43.35547678,1.219859819,Human-HSC
2886,36.49921386,1.219859819,Human-HSC
2887,44.0996909,1.219859819,Human-HSC
2888,49.01766006,1.219859819,Human-HSC
2889,59.69664698,1.219859819,Human-HSC
2890,55.11638012,1.219859819,Human-HSC
2891,55.93746702,1.219859819,Human-HSC
2892,49.14987314,1.219859819,Human-HSC
2893,55.20479991,1.219859819,Human-HSC
2894,33.316568,1.219859819,Human-HSC
2895,42.97864615,1.219859819,Human-HSC
2896,52.19336408,1.219859819,Human-HSC
2897,41.43995572,1.219859819,Human-HSC
2898,39.26529501,1.219859819,Human-HSC
2899,35.98754292,1.219859819,Human-HSC
2900,44.46038615,1.219859819,Human-HSC
2901,42.52225649,1.219859819,Human-HSC
2902,41.33962033,1.219859819,Human-HSC
2903,46.32113058,1.219859819,Human-HSC
2904,37.83023793,1.219859819,Human-HSC
2905,46.62132174,1.219859819,Human-HSC
2906,39.1787481,1.219859819,Human-HSC
2907,45.06429093,1.219859819,Human-HSC
2908,53.847987,1.219859819,Human-HSC
2909,44.98820498,1.219859819,Human-HSC
2910,44.56903709,1.219859819,Human-HSC
2911,43.3380157,1.219859819,Human-HSC
2912,45.68047837,1.219859819,Human-HSC
2913,39.38461094,1.219859819,Human-HSC
2914,44.24258703,1.219859819,Human-HSC
2915,44.67666408,1.219859819,Human-HSC
2916,42.00651472,1.219859819,Human-HSC
2917,42.9081103,1.219859819,Human-HSC
2918,48.48603948,1.219859819,Human-HSC
2919,36.19007646,1.219859819,Human-HSC
2920,38.30745594,1.219859819,Human-HSC
2921,44.06488306,1.219859819,Human-HSC
2922,45.82822697,1.219859819,Human-HSC
2923,36.0860621,1.219859819,Human-HSC
2924,36.71600188,1.219859819,Human-HSC
2925,50.65645012,1.219859819,Human-HSC
2926,45.97379363,1.219859819,Human-HSC
2927,43.97430121,1.219859819,Human-HSC
2928,44.3165011,1.219859819,Human-HSC
2929,45.30764481,1.219859819,Human-HSC
2930,35.51379755,1.219859819,Human-HSC
2931,37.00278167,1.219859819,Human-HSC
2932,39.66565797,1.219859819,Human-HSC
2933,44.71607542,1.219859819,Human-HSC
2934,41.50662581,1.219859819,Human-HSC
2935,44.385403,1.219859819,Human-HSC
2936,40.81284357,1.219859819,Human-HSC
2937,46.7133134,1.219859819,Human-HSC
2938,35.25990811,1.219859819,Human-HSC
2939,38.97651656,1.219859819,Human-HSC
2940,36.93632082,1.219859819,Human-HSC
2941,37.798232,1.219859819,Human-HSC
2942,51.19659703,1.219859819,Human-HSC
2943,53.80385476,1.219859819,Human-HSC
2944,45.54698895,1.219859819,Human-HSC
2945,59.73450769,1.219859819,Human-HSC
2946,54.27854471,1.219859819,Human-HSC
2947,41.65571958,1.219859819,Human-HSC
2948,45.26516138,1.219859819,Human-HSC
2949,42.49129932,1.219859819,Human-HSC
2950,35.09584249,1.219859819,Human-HSC
2951,46.36900366,1.219859819,Human-HSC
2952,35.92122966,1.219859819,Human-HSC
2953,44.08873105,1.219859819,Human-HSC
2954,42.16972528,1.219859819,Human-HSC
2955,45.59675206,1.219859819,Human-HSC
2956,37.86574111,1.219859819,Human-HSC
2957,52.31714701,1.219859819,Human-HSC
2958,43.04814978,1.219859819,Human-HSC
2959,44.5486996,1.219859819,Human-HSC
2960,39.26966654,1.219859819,Human-HSC
2961,37.82698707,1.219859819,Human-HSC
2962,38.70099403,1.219859819,Human-HSC
2963,55.46980358,1.219859819,Human-HSC
2964,47.56044357,1.219859819,Human-HSC
2965,42.27748055,1.219859819,Human-HSC
2966,46.31805778,1.219859819,Human-HSC
2967,50.59626352,1.219859819,Human-HSC
2968,38.22920837,1.219859819,Human-HSC
2969,46.09601397,1.219859819,Human-HSC
2970,42.73767989,1.219859819,Human-HSC
2971,38.59788806,1.219859819,Human-HSC
2972,42.98805994,1.219859819,Human-HSC
2973,35.83283765,1.219859819,Human-HSC
2974,41.85665003,1.219859819,Human-HSC
2975,53.94091633,1.219859819,Human-HSC
2976,47.72447037,1.219859819,Human-HSC
2977,55.26094869,1.219859819,Human-HSC
2978,45.28222582,1.219859819,Human-HSC
2979,38.81244006,1.219859819,Human-HSC
2980,46.93819339,1.219859819,Human-HSC
2981,35.56069471,1.219859819,Human-HSC
2982,46.34500532,1.219859819,Human-HSC
2983,37.98224615,1.219859819,Human-HSC
2984,38.08828982,1.219859819,Human-HSC
2985,37.85949573,1.219859819,Human-HSC
2986,40.92797151,1.219859819,Human-HSC
2987,49.02943646,1.219859819,Human-HSC
2988,44.54614108,1.219859819,Human-HSC
2989,37.30800593,1.219859819,Human-HSC
2990,39.00656925,1.219859819,Human-HSC
2991,39.29414033,1.219859819,Human-HSC
2992,57.40318461,1.219859819,Human-HSC
2993,49.32349737,1.219859819,Human-HSC
2994,38.1603183,1.219859819,Human-HSC
2995,46.79640535,1.219859819,Human-HSC
2996,47.23865659,1.219859819,Human-HSC
2997,45.20347068,1.219859819,Human-HSC
2998,42.5632482,1.219859819,Human-HSC
2999,38.19152217,1.219859819,Human-HSC
3000,47.2369043,1.219859819,Human-HSC
3001,50.88090493,1.219859819,Human-HSC
3002,39.21846705,1.219859819,Human-HSC
3003,45.64563443,1.219859819,Human-HSC
3004,44.08078832,1.219859819,Human-HSC
3005,39.22253217,1.219859819,Human-HSC
3006,35.82706904,1.219859819,Human-HSC
3007,37.34357436,1.219859819,Human-HSC
3008,44.60591847,1.219859819,Human-HSC
3009,34.73301345,1.219859819,Human-HSC
3010,44.65397189,1.219859819,Human-HSC
3011,43.60894469,1.219859819,Human-HSC
3012,50.04876246,1.219859819,Human-HSC
3013,47.33614915,1.219859819,Human-HSC
3014,46.52695817,1.219859819,Human-HSC
3015,36.28287554,1.219859819,Human-HSC
3016,46.04578967,1.219859819,Human-HSC
3017,47.67986826,1.219859819,Human-HSC
3018,41.0693842,1.219859819,Human-HSC
3019,43.93125077,1.219859819,Human-HSC
3020,41.35036801,1.219859819,Human-HSC
3021,38.65193524,1.219859819,Human-HSC
3022,45.46673899,1.219859819,Human-HSC
3023,39.92195764,1.219859819,Human-HSC
3024,47.20347241,1.219859819,Human-HSC
3025,47.81656094,1.219859819,Human-HSC
3026,46.52180249,1.219859819,Human-HSC
3027,46.4600139,1.219859819,Human-HSC
3028,47.14354763,1.219859819,Human-HSC
3029,42.24495494,1.219859819,Human-HSC
3030,48.15989838,1.219859819,Human-HSC
3031,41.99218422,1.219859819,Human-HSC
3032,35.21025264,1.219859819,Human-HSC
3033,39.72485842,1.219859819,Human-HSC
3034,46.27013459,1.219859819,Human-HSC
3035,49.33357286,1.219859819,Human-HSC
3036,56.12352825,1.219859819,Human-HSC
3037,35.43851197,1.219859819,Human-HSC
3038,45.14602394,1.219859819,Human-HSC
3039,53.97366836,1.219859819,Human-HSC
3040,52.06891289,1.219859819,Human-HSC
3041,44.56029913,1.219859819,Human-HSC
3042,45.82594598,1.219859819,Human-HSC
3043,53.31626821,1.219859819,Human-HSC
3044,38.47638534,1.219859819,Human-HSC
3045,56.49386448,1.219859819,Human-HSC
3046,50.15669175,1.219859819,Human-HSC
3047,35.11451305,1.219859819,Human-HSC
3048,43.38908341,1.219859819,Human-HSC
3049,46.75575304,1.219859819,Human-HSC
3050,38.86978428,1.219859819,Human-HSC
3051,51.75292382,1.219859819,Human-HSC
3052,45.05451784,1.219859819,Human-HSC
3053,47.73916274,1.219859819,Human-HSC
3054,35.58538109,1.219859819,Human-HSC
3055,52.19047154,1.219859819,Human-HSC
3056,41.2267002,1.219859819,Human-HSC
3057,46.19787523,1.219859819,Human-HSC
3058,43.90109836,1.219859819,Human-HSC
3059,44.34397958,1.219859819,Human-HSC
3060,46.24390779,1.219859819,Human-HSC
3061,47.44475932,1.219859819,Human-HSC
3062,45.34955393,1.219859819,Human-HSC
3063,45.68357865,1.219859819,Human-HSC
3064,44.78589284,1.219859819,Human-HSC
3065,44.53150909,1.219859819,Human-HSC
3066,36.36434362,1.219859819,Human-HSC
3067,41.8019276,1.219859819,Human-HSC
3068,44.14815454,1.219859819,Human-HSC
3069,49.30688328,1.219859819,Human-HSC
3070,45.38725725,1.219859819,Human-HSC
3071,43.88527327,1.219859819,Human-HSC
3072,43.18689161,1.219859819,Human-HSC
3073,45.40498745,1.219859819,Human-HSC
3074,47.7283202,1.219859819,Human-HSC
3075,48.52363337,1.219859819,Human-HSC
3076,43.47877065,1.219859819,Human-HSC
3077,35.77465712,1.219859819,Human-HSC
3078,46.73563126,1.219859819,Human-HSC
3079,43.175082,1.219859819,Human-HSC
3080,47.84440159,1.219859819,Human-HSC
3081,38.90414543,1.219859819,Human-HSC
3082,40.86653535,1.219859819,Human-HSC
3083,38.50456219,1.219859819,Human-HSC
3084,45.7032745,1.219859819,Human-HSC
3085,47.60535864,1.219859819,Human-HSC
3086,42.37583004,1.219859819,Human-HSC
3087,45.76907858,1.219859819,Human-HSC
3088,37.63457619,1.219859819,Human-HSC
3089,47.74564515,1.219859819,Human-HSC
3090,35.78248186,1.219859819,Human-HSC
3091,35.47238684,1.219859819,Human-HSC
3092,54.80386806,1.219859819,Human-HSC
3093,36.59964898,1.219859819,Human-HSC
3094,34.04365773,1.219859819,Human-HSC
3095,46.23373346,1.219859819,Human-HSC
3096,44.89669302,1.219859819,Human-HSC
3097,35.06206271,1.219859819,Human-HSC
3098,42.95637215,1.219859819,Human-HSC
3099,46.31135439,1.219859819,Human-HSC
3100,49.18874088,1.219859819,Human-HSC
3101,45.44353203,1.219859819,Human-HSC
3102,46.97937386,1.219859819,Human-HSC
3103,42.15012786,1.219859819,Human-HSC
3104,39.57140213,1.219859819,Human-HSC
3105,45.05856498,1.219859819,Human-HSC
3106,42.48624459,1.219859819,Human-HSC
3107,39.27945742,1.219859819,Human-HSC
3108,43.45830187,1.219859819,Human-HSC
3109,44.9180107,1.219859819,Human-HSC
3110,46.39891621,1.219859819,Human-HSC
3111,39.48785806,1.219859819,Human-HSC
3112,43.89976242,1.219859819,Human-HSC
3113,46.56659086,1.219859819,Human-HSC
3114,51.81742396,1.219859819,Human-HSC
3115,48.28862135,1.219859819,Human-HSC
3116,41.92583928,1.219859819,Human-HSC
3117,40.60140283,1.219859819,Human-HSC
3118,62.85092135,1.219859819,Human-HSC
3119,38.13670732,1.219859819,Human-HSC
3120,46.70681594,1.219859819,Human-HSC
3121,47.42133753,1.219859819,Human-HSC
3122,37.21226802,1.219859819,Human-HSC
3123,35.62672797,1.219859819,Human-HSC
3124,35.12589671,1.219859819,Human-HSC
3125,34.8295244,1.219859819,Human-HSC
3126,37.4882264,1.219859819,Human-HSC
3127,46.74960562,1.219859819,Human-HSC
3128,40.63924408,1.219859819,Human-HSC
3129,56.79696745,1.219859819,Human-HSC
3130,37.83802392,1.219859819,Human-HSC
3131,44.30940627,1.219859819,Human-HSC
3132,46.35932404,1.219859819,Human-HSC
3133,35.55864688,1.219859819,Human-HSC
3134,51.62678108,1.219859819,Human-HSC
3135,59.25705895,1.219859819,Human-HSC
3136,43.6330527,1.219859819,Human-HSC
3137,44.63833331,1.219859819,Human-HSC
3138,54.04769034,1.219859819,Human-HSC
3139,45.68378825,1.219859819,Human-HSC
3140,34.87446972,1.219859819,Human-HSC
3141,41.59428689,1.219859819,Human-HSC
3142,45.20377499,1.219859819,Human-HSC
3143,46.04495396,1.219859819,Human-HSC
3144,35.56038299,1.219859819,Human-HSC
3145,45.69783452,1.219859819,Human-HSC
3146,54.17646802,1.219859819,Human-HSC
3147,35.34939421,1.219859819,Human-HSC
3148,46.93516097,1.219859819,Human-HSC
3149,48.64740946,1.219859819,Human-HSC
3150,42.33837209,1.219859819,Human-HSC
3151,46.21858142,1.219859819,Human-HSC
3152,39.5516852,1.219859819,Human-HSC
3153,52.76245764,1.219859819,Human-HSC
3154,46.26835486,1.219859819,Human-HSC
3155,41.94421213,1.219859819,Human-HSC
3156,44.60919045,1.219859819,Human-HSC
3157,43.01839547,1.219859819,Human-HSC
3158,45.17903888,1.219859819,Human-HSC
3159,35.5835047,1.219859819,Human-HSC
3160,49.86992633,1.219859819,Human-HSC
3161,42.53350545,1.219859819,Human-HSC
3162,38.39856315,1.219859819,Human-HSC
3163,43.6172588,1.219859819,Human-HSC
3164,39.69061376,1.219859819,Human-HSC
3165,43.53885494,1.219859819,Human-HSC
3166,46.1433586,1.219859819,Human-HSC
3167,35.46342096,1.219859819,Human-HSC
3168,34.81165692,1.219859819,Human-HSC
3169,44.17507763,1.219859819,Human-HSC
3170,48.84928246,1.219859819,Human-HSC
3171,47.27472893,1.219859819,Human-HSC
3172,46.7210504,1.219859819,Human-HSC
3173,45.02935505,1.219859819,Human-HSC
3174,55.89726834,1.219859819,Human-HSC
3175,47.55153691,1.219859819,Human-HSC
3176,44.24010529,1.219859819,Human-HSC
3177,34.9362903,1.219859819,Human-HSC
3178,49.15014316,1.219859819,Human-HSC
3179,35.69540349,1.219859819,Human-HSC
3180,49.6358586,1.219859819,Human-HSC
3181,35.34721174,1.219859819,Human-HSC
3182,38.42720045,1.219859819,Human-HSC
3183,46.22835861,1.219859819,Human-HSC
3184,42.81057381,1.219859819,Human-HSC
3185,40.80564026,1.219859819,Human-HSC
3186,50.6414015,1.219859819,Human-HSC
3187,50.16489791,1.219859819,Human-HSC
3188,37.03803801,1.219859819,Human-HSC
3189,35.10476101,1.219859819,Human-HSC
3190,55.23621024,1.219859819,Human-HSC
3191,36.91006872,1.219859819,Human-HSC
3192,43.10929176,1.219859819,Human-HSC
3193,50.50603752,1.219859819,Human-HSC
3194,41.09995193,1.219859819,Human-HSC
3195,47.16908987,1.219859819,Human-HSC
3196,47.03550856,1.219859819,Human-HSC
3197,54.22766959,1.219859819,Human-HSC
3198,34.87309379,1.219859819,Human-HSC
3199,36.23773304,1.219859819,Human-HSC
3200,49.35125629,1.219859819,Human-HSC
3201,45.50462824,1.219859819,Human-HSC
3202,45.26480221,1.219859819,Human-HSC
3203,35.70431089,1.219859819,Human-HSC
3204,35.70172021,1.219859819,Human-HSC
3205,45.01284236,1.219859819,Human-HSC
3206,43.98655043,1.219859819,Human-HSC
3207,34.92928388,1.219859819,Human-HSC
3208,40.30852201,1.219859819,Human-HSC
3209,38.18129155,1.219859819,Human-HSC
3210,55.70480883,1.219859819,Human-HSC
3211,45.03397434,1.219859819,Human-HSC
3212,54.69950469,1.219859819,Human-HSC
3213,39.30921292,1.219859819,Human-HSC
3214,52.07074402,1.219859819,Human-HSC
3215,39.75558748,1.219859819,Human-HSC
3216,37.39967658,1.219859819,Human-HSC
3217,40.4560515,1.219859819,Human-HSC
3218,45.7002294,1.219859819,Human-HSC
3219,35.57568651,1.219859819,Human-HSC
3220,35.84256167,1.219859819,Human-HSC
3221,43.72646718,1.219859819,Human-HSC
3222,49.68525719,1.219859819,Human-HSC
3223,35.40176602,1.219859819,Human-HSC
3224,46.37690501,1.219859819,Human-HSC
3225,39.4878358,1.219859819,Human-HSC
3226,46.2543789,1.219859819,Human-HSC
3227,47.48057504,1.219859819,Human-HSC
3228,43.96669661,1.219859819,Human-HSC
3229,45.44023942,1.219859819,Human-HSC
3230,36.23860009,1.219859819,Human-HSC
3231,52.38673079,1.219859819,Human-HSC
3232,39.86678074,1.219859819,Human-HSC
3233,42.92180639,1.219859819,Human-HSC
3234,39.98667357,1.219859819,Human-HSC
3235,41.22005427,1.219859819,Human-HSC
3236,39.58103051,1.219859819,Human-HSC
3237,47.35339371,1.219859819,Human-HSC
3238,39.61702348,1.219859819,Human-HSC
3239,35.47255786,1.219859819,Human-HSC
3240,38.58439374,1.219859819,Human-HSC
3241,40.30021072,1.219859819,Human-HSC
3242,47.23263509,1.219859819,Human-HSC
3243,52.33503208,1.219859819,Human-HSC
3244,38.89237448,1.219859819,Human-HSC
3245,44.18516624,1.219859819,Human-HSC
3246,51.12075888,1.219859819,Human-HSC
3247,44.54591518,1.219859819,Human-HSC
3248,45.43727974,1.219859819,Human-HSC
3249,35.97694282,1.219859819,Human-HSC
3250,39.59365388,1.219859819,Human-HSC
3251,35.64816426,1.219859819,Human-HSC
3252,41.13941167,1.219859819,Human-HSC
3253,42.06490746,1.219859819,Human-HSC
3254,56.56673469,1.219859819,Human-HSC
3255,36.4167971,1.219859819,Human-HSC
3256,40.24741852,1.219859819,Human-HSC
3257,57.03675784,1.219859819,Human-HSC
3258,39.24755705,1.219859819,Human-HSC
3259,38.60551907,1.219859819,Human-HSC
3260,35.28476154,1.219859819,Human-HSC
3261,40.52928389,1.219859819,Human-HSC
3262,37.99653691,1.219859819,Human-HSC
3263,35.39049583,1.219859819,Human-HSC
3264,44.51170715,1.219859819,Human-HSC
3265,41.95917841,1.219859819,Human-HSC
3266,50.31500783,1.219859819,Human-HSC
3267,37.67487842,1.219859819,Human-HSC
3268,48.55101261,1.219859819,Human-HSC
3269,42.94523215,1.219859819,Human-HSC
3270,41.41277142,1.219859819,Human-HSC
3271,42.32582655,1.219859819,Human-HSC
3272,49.69039692,1.219859819,Human-HSC
3273,36.02221118,1.219859819,Human-HSC
3274,38.24389285,1.219859819,Human-HSC
3275,34.16771177,1.219859819,Human-HSC
3276,47.42667122,1.219859819,Human-HSC
3277,43.50983648,1.219859819,Human-HSC
3278,47.49035319,1.219859819,Human-HSC
3279,49.06716957,1.219859819,Human-HSC
3280,37.4973189,1.219859819,Human-HSC
3281,38.63780018,1.219859819,Human-HSC
3282,56.35595669,1.219859819,Human-HSC
3283,43.72709315,1.219859819,Human-HSC
3284,50.57387765,1.219859819,Human-HSC
3285,34.33184103,1.219859819,Human-HSC
3286,40.67615961,1.219859819,Human-HSC
3287,45.96476402,1.219859819,Human-HSC
3288,36.13859126,1.219859819,Human-HSC
3289,36.77248285,1.219859819,Human-HSC
3290,47.77527589,1.219859819,Human-HSC
3291,49.19963022,1.219859819,Human-HSC
3292,53.86456328,1.219859819,Human-HSC
3293,39.86780705,1.219859819,Human-HSC
3294,47.6419892,1.219859819,Human-HSC
3295,48.23752112,1.219859819,Human-HSC
3296,45.4499962,1.219859819,Human-HSC
3297,36.02173096,1.219859819,Human-HSC
3298,46.08561066,1.219859819,Human-HSC
3299,40.25558478,1.219859819,Human-HSC
