	0	1	X
639	-2.8208132	60.802525	rna
640	-5.1059384	62.53293	rna
641	-4.1621146	62.249523	rna
642	-2.9997456	59.286076	rna
643	-1.0740223	60.950348	rna
644	-3.7536178	63.281654	rna
645	-6.043656	59.66605	rna
646	-4.4309287	63.93573	rna
647	-3.5994384	63.471558	rna
648	-6.016023	61.265396	rna
649	-4.6120553	60.425972	rna
650	-0.33728376	59.834484	rna
651	-1.7095379	59.389275	rna
652	-0.5625952	63.953987	rna
653	-3.2165143	60.324677	rna
654	-0.5504026	63.899055	rna
655	-2.0722184	62.48585	rna
656	-4.039021	63.872772	rna
657	-2.4151378	63.864105	rna
658	-0.16714777	62.743824	rna
659	-4.902825	63.62807	rna
660	-1.8502074	64.05769	rna
661	-0.88340735	61.34131	rna
662	-1.4605047	63.471367	rna
663	-1.5300854	63.28404	rna
664	-2.8770742	63.86835	rna
665	-2.098379	61.631664	rna
666	-0.72482777	62.047623	rna
667	-0.51422286	61.527317	rna
668	-1.7029065	64.05884	rna
669	-2.0621617	61.626205	rna
670	-4.6818933	60.34057	rna
671	-5.5002875	62.996613	rna
672	-4.3005934	64.19522	rna
673	-1.9329177	62.991974	rna
674	-2.9477873	61.2227	rna
675	-2.3635726	61.95589	rna
676	-1.7608213	62.090546	rna
677	-5.5489144	62.86547	rna
678	-1.9662088	63.46438	rna
679	-3.9841573	62.067844	rna
680	-1.2221708	62.553623	rna
681	-3.8678458	62.40591	rna
682	-5.1315575	63.563225	rna
683	-2.429005	64.74201	rna
684	-2.235367	63.282406	rna
685	-3.7837946	59.421715	rna
686	-0.63005096	62.190002	rna
687	-0.27153954	61.918446	rna
688	-1.4677464	63.320366	rna
689	-3.4488943	63.690235	rna
690	-4.1331887	61.5519	rna
691	-0.8807017	60.36481	rna
692	-1.7291318	64.65468	rna
693	-2.7877476	63.190098	rna
694	-1.8238213	63.41033	rna
695	-3.0492573	63.02275	rna
696	-2.2428467	63.776833	rna
697	-0.8931557	63.684475	rna
698	-6.059423	62.918953	rna
699	-2.092164	62.774086	rna
700	-9.184798	52.411465	rna
701	-6.7247534	51.448544	rna
702	-8.170256	53.02852	rna
703	-9.195698	50.467136	rna
704	-11.876096	51.603893	rna
705	-7.736553	53.957253	rna
706	-7.7699437	42.513813	rna
707	-7.04718	52.966602	rna
708	-9.544032	51.158695	rna
709	-8.596246	52.73384	rna
710	-7.9511375	53.096848	rna
711	-8.319106	51.964127	rna
712	-7.208011	52.078785	rna
713	-7.94321	51.916443	rna
714	-15.225386	49.196213	rna
715	-8.1654005	51.87042	rna
716	-11.431374	51.022263	rna
717	-3.727274	56.65426	rna
718	-10.119883	51.762287	rna
719	-7.528747	52.751694	rna
720	-9.734723	51.23834	rna
721	-14.944392	47.73633	rna
722	-7.3399067	52.578327	rna
723	-3.8312347	57.955795	rna
724	-7.245788	53.030148	rna
725	-7.8680563	52.85745	rna
726	-3.102843	59.018223	rna
727	-8.341501	52.020447	rna
728	-9.558774	48.860615	rna
729	-8.966844	53.172977	rna
730	-8.044825	53.33912	rna
731	-6.1691813	54.274418	rna
732	-10.59057	51.23148	rna
733	-9.059888	51.916893	rna
734	-7.8766317	52.998074	rna
735	-5.990429	62.162006	rna
736	-10.471478	50.916817	rna
737	-6.5294833	53.897163	rna
738	-3.8117015	58.386383	rna
739	-7.1704054	53.226547	rna
740	-7.6301713	52.891384	rna
741	-6.282041	51.106194	rna
742	-8.109296	53.187557	rna
743	-9.247742	53.098907	rna
744	-9.029024	50.729134	rna
745	-7.8982506	51.960682	rna
746	-9.549075	50.094692	rna
747	-1.163224	58.023544	rna
748	-7.424708	52.808582	rna
749	-8.615363	52.78886	rna
750	-0.26147968	58.609947	rna
751	-1.5618309	57.4267	rna
752	-2.3662806	62.929108	rna
753	-2.465048	62.54631	rna
754	-3.2426777	58.52006	rna
755	-4.1193323	60.107044	rna
756	-1.4899302	59.40617	rna
757	-1.145131	57.934547	rna
758	-0.22348624	58.793644	rna
759	-0.084154494	59.267178	rna
760	-3.1871758	57.44236	rna
761	-1.1296929	59.05318	rna
762	-3.188854	61.09215	rna
763	0.2504157	61.26884	rna
764	-3.04401	57.238308	rna
765	-1.0540404	59.60467	rna
766	-1.068426	58.178425	rna
767	-3.373476	61.801483	rna
768	-0.71637297	62.41198	rna
769	-1.7039264	63.99431	rna
770	0.12503925	58.25654	rna
771	-0.019080672	59.29236	rna
772	-2.6608388	61.111984	rna
773	-0.38008383	58.438423	rna
774	-3.628703	59.308716	rna
775	-5.264368	59.656693	rna
776	-1.2710766	59.43143	rna
777	-7.81937	54.452015	rna
778	-3.3626046	61.339237	rna
779	0.18224978	58.47382	rna
780	-2.2777116	60.6859	rna
781	-3.6407907	61.550068	rna
782	-1.0928497	58.11665	rna
783	-2.1276221	59.132168	rna
784	-1.2482231	62.324093	rna
785	-1.4305903	58.609894	rna
786	-3.535116	57.123585	rna
787	0.027606439	58.59551	rna
788	-3.0981824	57.12848	rna
789	-1.9789846	58.175934	rna
790	-2.7067695	64.71603	rna
791	-2.5184095	62.32293	rna
792	-2.601316	62.681572	rna
793	-0.25468794	61.442463	rna
794	-1.532886	60.40263	rna
795	-2.4644096	59.75778	rna
796	-0.3369229	58.661587	rna
797	-1.4017534	59.141773	rna
798	-0.4578665	59.617252	rna
799	-0.085467346	59.769787	rna
800	42.904526	-70.534096	rna
801	43.9696	-67.606964	rna
802	43.09791	-70.43453	rna
803	22.080502	-60.10275	rna
804	43.094593	-70.50654	rna
805	44.107273	-66.8383	rna
806	43.1778	-70.856804	rna
807	43.35855	-69.82889	rna
808	43.70446	-68.448494	rna
809	43.767006	-68.15281	rna
810	43.82811	-67.90326	rna
811	43.21818	-70.33512	rna
812	43.169968	-70.33019	rna
813	43.88018	-67.98597	rna
814	43.528683	-66.7354	rna
815	43.158085	-70.66569	rna
816	42.759018	-70.012115	rna
817	44.40404	-67.005585	rna
818	44.00762	-67.55747	rna
819	43.966003	-67.17145	rna
820	43.854683	-67.963715	rna
821	43.057865	-70.718185	rna
822	22.410145	-62.247368	rna
823	43.285046	-70.150826	rna
824	43.415524	-69.6299	rna
825	43.114037	-70.723495	rna
826	42.33898	-70.48071	rna
827	43.087948	-71.175804	rna
828	44.15793	-67.29903	rna
829	44.008747	-67.32514	rna
830	43.043983	-70.96859	rna
831	24.332842	-58.53263	rna
832	43.400223	-70.2046	rna
833	42.590305	-70.33908	rna
834	43.12982	-70.50906	rna
835	43.226025	-70.444565	rna
836	44.102764	-66.29503	rna
837	22.501923	-58.591034	rna
838	22.680965	-60.64746	rna
839	42.63509	-69.507484	rna
840	42.37157	-69.45743	rna
841	43.69562	-68.57336	rna
842	43.792004	-68.282326	rna
843	44.212925	-65.85897	rna
844	43.026093	-70.7204	rna
845	23.071148	-58.37504	rna
846	43.916725	-67.686424	rna
847	42.655422	-70.41153	rna
848	43.446087	-66.84116	rna
849	43.37081	-69.04553	rna
850	25.138996	-60.525803	rna
851	31.406908	-61.7639	rna
852	25.516521	-67.55921	rna
853	29.095455	-64.095406	rna
854	28.135647	-65.28788	rna
855	25.609879	-67.31348	rna
856	28.37582	-65.12736	rna
857	28.873102	-62.253887	rna
858	27.245085	-63.32911	rna
859	30.804771	-61.506393	rna
860	30.533518	-62.295956	rna
861	26.189493	-67.00806	rna
862	28.481295	-59.212845	rna
863	26.277296	-67.16823	rna
864	31.24904	-60.523464	rna
865	28.137619	-65.35762	rna
866	26.933483	-62.622192	rna
867	24.272411	-60.925163	rna
868	26.626253	-64.121216	rna
869	31.782366	-61.95355	rna
870	22.766941	-58.606094	rna
871	27.101332	-66.960396	rna
872	30.53021	-62.46822	rna
873	29.23195	-64.843376	rna
874	26.130867	-63.96984	rna
875	26.861586	-66.42955	rna
876	27.937428	-65.48555	rna
877	27.754246	-60.299004	rna
878	27.45924	-59.894676	rna
879	23.18048	-58.544704	rna
880	24.337343	-60.176178	rna
881	27.579432	-62.000732	rna
882	27.572882	-62.230473	rna
