,0,1,
406,0.218746781,0.66074729,Human-Ex Neuron
407,0.187365979,0.602961183,Human-Ex Neuron
408,0.224911898,0.636457205,Human-Ex Neuron
409,0.161943704,0.557049274,Human-Ex Neuron
410,0.271414667,0.750672102,Human-Ex Neuron
411,0.144277945,0.572120607,Human-Ex Neuron
412,0.193900764,0.617681384,Human-Ex Neuron
413,0.236419305,0.665450871,Human-Ex Neuron
414,0.215821579,0.651518524,Human-Ex Neuron
415,0.306389362,0.767989218,Human-Ex Neuron
416,0.234560996,0.656277061,Human-Ex Neuron
417,0.202752724,0.61161691,Human-Ex Neuron
418,0.163811296,0.592273772,Human-Ex Neuron
419,0.29117173,0.753376067,Human-Ex Neuron
420,0.134122163,0.589427054,Human-Ex Neuron
421,0.312820673,0.785173655,Human-Ex Neuron
422,0.232539251,0.652788103,Human-Ex Neuron
423,0.183337137,0.607267261,Human-Ex Neuron
424,0.173912838,0.607290804,Human-Ex Neuron
425,0.238477439,0.66858232,Human-Ex Neuron
426,0.159328923,0.593508363,Human-Ex Neuron
427,0.131404638,0.586613894,Human-Ex Neuron
428,0.154019102,0.582744539,Human-Ex Neuron
429,0.1333386,0.591941178,Human-Ex Neuron
430,0.168369651,0.602089822,Human-Ex Neuron
431,0.213597164,0.649451137,Human-Ex Neuron
432,0.311288476,0.767205656,Human-Ex Neuron
433,0.321079582,0.787136137,Human-Ex Neuron
434,0.160480738,0.593318522,Human-Ex Neuron
435,0.308280498,0.732427239,Human-Ex Neuron
436,0.236521348,0.728507936,Human-Ex Neuron
437,0.312390327,0.761934757,Human-Ex Neuron
438,0.222607553,0.672476649,Human-Ex Neuron
439,0.143953249,0.581390798,Human-Ex Neuron
440,0.307899415,0.772669256,Human-Ex Neuron
441,0.148463443,0.572324693,Human-Ex Neuron
442,0.22456792,0.687119067,Human-Ex Neuron
443,0.123222068,0.558127582,Human-Ex Neuron
444,0.130875468,0.582987189,Human-Ex Neuron
445,0.305211127,0.765456557,Human-Ex Neuron
446,0.223960608,0.659063101,Human-Ex Neuron
447,0.21352081,0.64376843,Human-Ex Neuron
448,0.237349167,0.659614742,Human-Ex Neuron
449,0.232622042,0.649724424,Human-Ex Neuron
450,0.225761831,0.640642703,Human-Ex Neuron
451,0.306967407,0.758602738,Human-Ex Neuron
452,0.150874823,0.560603201,Human-Ex Neuron
453,0.238421053,0.666622698,Human-Ex Neuron
454,0.205314681,0.617250383,Human-Ex Neuron
